routing,specialist,coverage,minilm_coverage,rumodernbert_coverage,score_mode,iid_ap,iid_delta,hard_ap,hard_delta,ood_ap,ood_delta,estimated_private_t4_seconds,estimated_private_t4_minutes,runtime_multiplier_vs_bge,specialist_overhead_seconds,iid_oracle_gain,iid_oracle_capture,hard_oracle_gain,hard_oracle_capture,ood_oracle_gain,ood_oracle_capture,runtime_basis,oof_approved
domain_conflict_minilm,minilm,0.1,0.1,0.0,replace,0.7838610578859405,0.0016391117034266767,0.3757086306851719,-0.00026602087416788267,0.6326172174610858,-0.008653236331358283,4783.916765388666,79.7319460898111,1.0171003536839294,80.43126559372683,0.0585071729500699,0.028015568361600667,0.0454446298764017,-0.005853736181621338,0.0961089035392828,-0.09003574083873954,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.1,0.1,0.0,blend_50_50,0.7860577339684801,0.0038357877859662715,0.37639078200989096,0.0004161304505511665,0.6404760264012888,-0.0007944273911553168,4783.916765388666,79.7319460898111,1.0171003536839294,80.43126559372683,0.0585071729500699,0.06556098325310877,0.0454446298764017,0.009156867416082818,0.0961089035392828,-0.008265908379972401,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.1,0.1,0.0,blend_specialist_25,0.784852429055211,0.002630482872697182,0.37634150657558463,0.00036685501624483807,0.6416722039063277,0.0004017501138836588,4783.916765388666,79.7319460898111,1.0171003536839294,80.43126559372683,0.0585071729500699,0.044960006441296343,0.0454446298764017,0.008072571330047008,0.0961089035392828,0.004180155002178863,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.15,0.15,0.0,replace,0.7839881768351602,0.0017662306526463611,0.37534620030694243,-0.0006284512523973551,0.6310648661115594,-0.010205587680884642,4823.69007568553,80.39483459475883,1.0255564890964013,120.20457589059025,0.068891474807348,0.025637869672344046,0.0600838332534104,-0.010459573205770518,0.1061990280962545,-0.0960986918979589,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.15,0.15,0.0,blend_50_50,0.7869209965772099,0.0046990503946960915,0.3766323685206247,0.0006577169612849154,0.6412400027116886,-3.0451080755500293e-05,4823.69007568553,80.39483459475883,1.0255564890964013,120.20457589059025,0.068891474807348,0.06820946144405793,0.0600838332534104,0.010946654460458928,0.1061990280962545,-0.0002867359645504539,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.15,0.15,0.0,blend_specialist_25,0.7853213555518501,0.003099409369336281,0.37655642637411874,0.0005817748147789459,0.6425674680097149,0.0012970142172707977,4823.69007568553,80.39483459475883,1.0255564890964013,120.20457589059025,0.068891474807348,0.044989737525632074,0.0600838332534104,0.009682718017095289,0.1061990280962545,0.012213051668375313,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.2,0.2,0.0,replace,0.7849671266514247,0.002745180468910813,0.37475106563139254,-0.001223585927947246,0.6278966428362714,-0.013373810956172627,4863.463385982393,81.05772309970656,1.034012624508873,159.97788618745366,0.0741097081037988,0.037042116871731375,0.0698847951392883,-0.017508614363231673,0.1119305003366963,-0.1194831696092047,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.2,0.2,0.0,blend_50_50,0.7884743504115667,0.0062524042290528214,0.3768888054076578,0.0009141538483180001,0.6403812343965226,-0.0008892193959214589,4863.463385982393,81.05772309970656,1.034012624508873,159.97788618745366,0.0741097081037988,0.08436687161546556,0.0698847951392883,0.013080868971512158,0.1119305003366963,-0.007944388645155813,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.2,0.2,0.0,blend_specialist_25,0.7862800419938831,0.004058095811369289,0.37656700388257575,0.0005923523232359562,0.6423653485360502,0.001094894743606134,4863.463385982393,81.05772309970656,1.034012624508873,159.97788618745366,0.0741097081037988,0.05475795162606064,0.0698847951392883,0.008476125916307418,0.1119305003366963,0.009781915923833085,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.3,0.3,0.0,replace,0.7850929660519671,0.002871019869453262,0.3747231080155859,-0.0012515435437538969,0.625697197475077,-0.015573256317367057,4943.01000657612,82.383500109602,1.0509248953338164,239.5245067811805,0.0793111187125509,0.03619946252250917,0.0835883820342163,-0.014972697321041417,0.116965798427694,-0.13314367555909212,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.3,0.3,0.0,blend_50_50,0.7893261078625431,0.007104161680029253,0.37689934170333256,0.0009246901439927679,0.6407833241002573,-0.0004871296921867829,4943.01000657612,82.383500109602,1.0509248953338164,239.5245067811805,0.0793111187125509,0.08957333845935309,0.0835883820342163,0.01106242424472641,0.116965798427694,-0.00416471907801251,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.3,0.3,0.0,blend_specialist_25,0.7866527791983199,0.004430833015806046,0.37672038383477274,0.0007457322754329532,0.6430638846009158,0.0017934308084717188,4943.01000657612,82.383500109602,1.0509248953338164,239.5245067811805,0.0793111187125509,0.055866479854669755,0.0835883820342163,0.008921482355379162,0.116965798427694,0.015332950593932661,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
