kind,pattern,support,negative_support,positive_support,positive_rate,fpr,fnr,false_positives,false_negatives
char,япос,332,187,145,0.4367469879518072,0.31016042780748665,0.3310344827586207,58,48
char,очк,2677,2364,313,0.11692192753081808,0.024111675126903553,0.5910543130990416,57,185
char,ого,914,636,278,0.3041575492341357,0.08962264150943396,0.5143884892086331,57,143
char,чески,702,469,233,0.3319088319088319,0.12153518123667377,0.5407725321888412,57,126
char,ира,627,347,280,0.44657097288676234,0.1642651296829971,0.49642857142857144,57,139
char,5см,614,359,255,0.4153094462540717,0.15877437325905291,0.42745098039215684,57,109
char,талл,489,343,146,0.2985685071574642,0.1661807580174927,0.541095890410959,57,79
char,чис,416,198,218,0.5240384615384616,0.2878787878787879,0.42201834862385323,57,92
char,чист,408,193,215,0.5269607843137255,0.29533678756476683,0.4232558139534884,57,91
char,сто,1576,1052,524,0.33248730964467005,0.053231939163498096,0.5152671755725191,56,270
char,ной,1378,953,425,0.3084179970972424,0.05876180482686254,0.5976470588235294,56,254
char,тро,1082,757,325,0.300369685767098,0.07397622192866579,0.5753846153846154,56,187
char,оше,794,502,292,0.3677581863979849,0.11155378486055777,0.6095890410958904,56,178
char,ухо,730,513,217,0.29726027397260274,0.10916179337231968,0.5345622119815668,56,116
char,рал,701,444,257,0.3666191155492154,0.12612612612612611,0.5330739299610895,56,137
char,шок,673,409,264,0.3922734026745914,0.13691931540342298,0.6098484848484849,56,161
char,мер,667,492,175,0.2623688155922039,0.11382113821138211,0.6171428571428571,56,108
char,ева,640,429,211,0.3296875,0.13053613053613053,0.5118483412322274,56,108
char,лес,800,567,233,0.29125,0.09700176366843033,0.5493562231759657,55,128
char,кош,746,442,304,0.4075067024128686,0.1244343891402715,0.6118421052631579,55,186
char,ода,648,444,204,0.3148148148148148,0.12387387387387387,0.6274509803921569,55,128
char,ьдл,587,344,243,0.41396933560477,0.15988372093023256,0.5061728395061729,55,123
char,ьдля,583,343,240,0.411663807890223,0.16034985422740525,0.5041666666666667,55,121
char,нная,571,414,157,0.27495621716287216,0.13285024154589373,0.535031847133758,55,84
char,еский,554,370,184,0.33212996389891697,0.14864864864864866,0.5489130434782609,55,101
char,ясти,271,150,121,0.44649446494464945,0.36666666666666664,0.48760330578512395,55,59
char,лясти,266,149,117,0.4398496240601504,0.3691275167785235,0.47863247863247865,55,56
char,ястир,265,146,119,0.4490566037735849,0.3767123287671233,0.4789915966386555,55,57
char,чер,1484,1045,439,0.29582210242587603,0.05167464114832536,0.683371298405467,54,300
char,вый,1247,872,375,0.30072173215717724,0.06192660550458716,0.544,54,204
char,анн,1036,765,271,0.26158301158301156,0.07058823529411765,0.5682656826568265,54,154
char,ста,1013,677,336,0.33168805528134254,0.07976366322008863,0.6517857142857143,54,219
char,ино,811,544,267,0.32922318125770655,0.09926470588235294,0.5168539325842697,54,138
char,бак,740,482,258,0.34864864864864864,0.11203319502074689,0.5930232558139535,54,153
char,гра,697,347,350,0.5021520803443329,0.15561959654178675,0.28285714285714286,54,99
char,зов,607,368,239,0.39373970345963755,0.14673913043478262,0.5606694560669456,54,134
char,нст,492,184,308,0.6260162601626016,0.29347826086956524,0.2694805194805195,54,83
char,вар,450,297,153,0.34,0.18181818181818182,0.5228758169934641,54,80
char,нстр,442,147,295,0.667420814479638,0.3673469387755102,0.2576271186440678,54,76
char,зна,399,272,127,0.3182957393483709,0.19852941176470587,0.5196850393700787,54,66
char,япосу,304,164,140,0.4605263157894737,0.32926829268292684,0.3142857142857143,54,44
char,тья,280,155,125,0.44642857142857145,0.34838709677419355,0.384,54,48
char,сер,2340,1867,473,0.20213675213675214,0.028387787895018748,0.7547568710359408,53,357
char,пле,1336,1093,243,0.18188622754491018,0.0484903934126258,0.7818930041152263,53,190
char,йка,989,789,200,0.20222446916076844,0.06717363751584284,0.505,53,101
char,00г,946,649,297,0.313953488372093,0.08166409861325115,0.5622895622895623,53,167
char,апо,899,629,270,0.3003337041156841,0.08426073131955485,0.6222222222222222,53,168
char,ован,823,601,222,0.26974483596597815,0.08818635607321132,0.6171171171171171,53,137
char,ате,783,508,275,0.351213282247765,0.10433070866141732,0.4909090909090909,53,135
char,бель,782,612,170,0.21739130434782608,0.08660130718954248,0.5823529411764706,53,99
char,амо,722,487,235,0.3254847645429363,0.10882956878850103,0.5531914893617021,53,130
char,онн,699,494,205,0.2932761087267525,0.10728744939271255,0.5073170731707317,53,104
char,дет,618,263,355,0.5744336569579288,0.20152091254752852,0.3492957746478873,53,124
char,аре,548,334,214,0.3905109489051095,0.15868263473053892,0.5093457943925234,53,109
char,але,535,265,270,0.5046728971962616,0.2,0.3962962962962963,53,107
char,оли,528,356,172,0.32575757575757575,0.14887640449438203,0.5523255813953488,53,95
char,ямо,426,276,150,0.352112676056338,0.19202898550724637,0.6466666666666666,53,97
char,аяв,390,265,125,0.32051282051282054,0.2,0.456,53,57
char,рки,346,205,141,0.407514450867052,0.25853658536585367,0.46099290780141844,53,65
char,озд,324,219,105,0.32407407407407407,0.2420091324200913,0.4095238095238095,53,43
char,ордл,321,168,153,0.4766355140186916,0.31547619047619047,0.3137254901960784,53,48
char,ордля,320,168,152,0.475,0.31547619047619047,0.3157894736842105,53,48
char,веж,305,166,139,0.4557377049180328,0.3192771084337349,0.39568345323741005,53,55
char,мат,851,592,259,0.30434782608695654,0.08783783783783784,0.5714285714285714,52,148
