specialist,slice_type,slice_value,iid_n,iid_macro_ap_delta,iid_logloss_gain,iid_mae_gain,iid_binary_net_correction_rate,hard_n,hard_macro_ap_delta,hard_logloss_gain,hard_mae_gain,hard_binary_net_correction_rate,ood_n,ood_macro_ap_delta,ood_logloss_gain,ood_mae_gain,ood_binary_net_correction_rate,iid_better,hard_better,ood_better,stable_iid_hard,stable_all_three,production_candidate,min_iid_hard_logloss_gain
minilm,numeric_power_state,conflict,500.0,0.03731621133537011,-0.0007289148640708789,0.0035613156734034417,0.006,194.0,0.03318132031367324,-0.007258344658753201,0.002676833646884128,0.010309278350515464,3331.0,-0.007507808632443491,-0.02125159135338843,-0.0009696435158595155,0.0,False,False,False,False,False,False,-0.007258344658753201
rumodernbert,numeric_size_state,both_missing,8484.0,-0.01026944058746393,-0.007272788633642508,-0.020148865870288062,-0.006129184347006129,3985.0,-0.04227010611437382,0.03112700561980424,-0.023966611644439077,-0.02409033877038896,6748.0,-0.008968812593089792,0.03332113027690976,-0.014105785350561539,-0.0022228808535862477,False,False,False,False,False,False,-0.007272788633642508
rumodernbert,numeric_primary_conflict,power,414.0,-0.014545314599193948,-0.007275988654637163,-0.005494292322874541,-0.0024154589371980675,186.0,-0.0287239766406433,0.025424050602473432,-0.0007532245429609501,-0.005376344086021506,875.0,-0.01207982978654798,0.002120204825313467,-0.019174255837287223,-0.001142857142857143,False,False,False,False,False,False,-0.007275988654637163
rumodernbert,category,Ювелирные изделия,723.0,-0.01917113460311426,-0.0024952469352683034,-0.00652569180733188,-0.011065006915629323,399.0,-0.012399947883188406,-0.007390897612211118,-0.004872146531423661,-0.005012531328320802,,,,,,False,False,False,False,False,False,-0.007390897612211118
rumodernbert,numeric_weight_state,match,1437.0,-0.025489242008525426,-0.007455211920554662,-0.030207513545722608,-0.006263048016701462,706.0,-0.01253190229736667,0.05135400312442108,-0.022898658766759502,-0.0226628895184136,1543.0,-0.01809936276020052,0.006884757061546808,-0.019312562479209625,-0.007128969539857421,False,False,False,False,False,False,-0.007455211920554662
rumodernbert,bge_sequence_length,<128,4622.0,-0.016096521949975795,-0.007580290975360324,-0.020677866199427377,-0.009519688446559932,2414.0,-0.01910591241734194,0.034778210658827975,-0.020755556035903715,-0.012427506213753107,10570.0,-0.014445069199349736,0.023002357229210967,-0.015896964171043814,-0.0011352885525070956,False,False,False,False,False,False,-0.007580290975360324
rumodernbert,numeric_conflict_count,none,4076.0,-0.01102137522602209,-0.007669719731902827,-0.02099486763963564,-0.00858684985279686,2141.0,-0.03459818240153095,0.015817074396784606,-0.02474426428634972,-0.021018215787015414,10044.0,-0.004694258194926526,0.026744349630931235,-0.016113890973367503,-0.0028872958980485862,False,False,False,False,False,False,-0.007669719731902827
minilm,title_exact_near,near_exact,1612.0,-0.017590113940810226,-0.007686039839048159,-0.006443423481352294,0.0037220843672456576,1593.0,-0.03340213421076085,0.001901531699756872,-0.006228932276564469,-0.010043942247332079,8405.0,-0.021058960408179783,-0.01042980071134112,-0.012765358215256994,-0.0027364663890541343,False,False,False,False,False,False,-0.007686039839048159
minilm,numeric_weight_state,one_missing,3618.0,-0.0012849511820588466,-0.00552146447314754,-0.0019932527179700138,-0.0008291873963515755,1623.0,-0.010365232121073265,-0.007697981663474103,-0.0028960963451252326,-0.005545286506469501,8347.0,-0.0210608866951022,-0.009010366636865922,-0.006509972972849705,-0.0010782317000119803,False,False,False,False,False,False,-0.007697981663474103
minilm,attribute_count,10-19,5751.0,0.009679142460449874,0.00192287190534713,-0.00034442338502749557,0.0027821248478525473,2736.0,-0.00022035513931084605,-0.007808536387989898,0.0014101166984402337,0.005482456140350877,16331.0,-0.023128754629457182,-0.010700615135633251,-0.009535603652538525,-0.004592492805094606,False,False,False,False,False,False,-0.007808536387989898
minilm,bge_sequence_length,<128,4622.0,-0.015028045628467046,-0.007965552176296827,-0.006110195094782472,-0.0008654262224145391,2414.0,-0.007810004163100959,0.009820943938503229,-0.0007097013991187399,0.0012427506213753107,10570.0,-0.024332963452341483,0.005948065512677879,-0.010135571731461738,-0.0035950804162724692,False,False,False,False,False,False,-0.007965552176296827
rumodernbert,numeric_power_state,match,259.0,-0.019234756263997177,-0.007996243395817277,-0.013886196494054608,-0.007722007722007722,151.0,-0.015912909666599917,0.012592092819324226,-0.022485553124103854,-0.039735099337748346,4365.0,-0.008156183394332106,0.004101966008360241,-0.019415442312332585,-0.0013745704467353953,False,False,False,False,False,False,-0.007996243395817277
rumodernbert,category,Канцелярские товары,637.0,-0.007276097884182375,-0.008061187625675335,-0.0232174744365519,0.0015698587127158557,282.0,-0.07352436902403398,0.008823634918313252,-0.04728497332828912,-0.05319148936170213,,,,,,False,False,False,False,False,False,-0.008061187625675335
minilm,attribute_agreement,no_common_keys,3061.0,-0.008751207526880855,-0.008259951135994717,-0.006293218764627274,-0.0029402156158118264,1456.0,-0.020303008036364145,0.002646860983187438,-0.0012059428740490597,0.01098901098901099,5150.0,-0.020495578980259666,0.00017946153058865524,-0.007380501162440904,-0.005436893203883495,False,False,False,False,False,False,-0.008259951135994717
minilm,attribute_key_overlap,none,3061.0,-0.008751207526880855,-0.008259951135994717,-0.006293218764627274,-0.0029402156158118264,1456.0,-0.020303008036364145,0.002646860983187438,-0.0012059428740490597,0.01098901098901099,5150.0,-0.020495578980259666,0.00017946153058865524,-0.007380501162440904,-0.005436893203883495,False,False,False,False,False,False,-0.008259951135994717
minilm,attribute_count,1-4,499.0,-0.006863854225772736,-0.00826229265414053,-0.006416586561096769,0.014028056112224449,313.0,0.021258192417356936,0.016918298740362454,0.002465075833690219,0.003194888178913738,623.0,0.021493831163887478,0.1270604407904292,0.009605630402592269,0.01765650080256822,False,True,True,False,False,False,-0.00826229265414053
minilm,title_similarity,exact_token_set,1168.0,-0.01914714529528172,-0.008295216789568332,-0.008584185946396969,0.0008561643835616438,937.0,-0.017491967100229266,0.007384929252494432,-0.006589589136577916,-0.011739594450373533,8270.0,-0.019228175517640556,-0.005770815550208557,-0.012918098634800073,-0.002539298669891173,False,False,False,False,False,False,-0.008295216789568332
rumodernbert,title_similarity,low,3321.0,-0.01278666435873177,-0.008623799834971876,-0.016719595904487315,-0.00331225534477567,875.0,-0.006201013163866731,0.0847926402345611,0.0039001842854943657,0.014857142857142857,9683.0,-0.002457796912833654,0.004495828392408807,-0.014111266711823422,-0.000619642672725395,False,False,False,False,False,False,-0.008623799834971876
rumodernbert,model_sku_code_state,no_evidence,3897.0,-0.015787003115743548,-0.00874051552437624,-0.021619413306541088,-0.00718501411342058,2058.0,-0.004833741857711793,0.033920127537646,-0.0227553438810055,-0.013119533527696793,6094.0,-0.013117162550889905,0.007124335547722996,-0.016383725973474265,-0.002133245815556285,False,False,False,False,False,False,-0.00874051552437624
rumodernbert,title_code_state,both_missing,3897.0,-0.015787003115743548,-0.00874051552437624,-0.021619413306541088,-0.00718501411342058,2058.0,-0.004833741857711793,0.033920127537646,-0.0227553438810055,-0.013119533527696793,6094.0,-0.013117162550889905,0.007124335547722996,-0.016383725973474265,-0.002133245815556285,False,False,False,False,False,False,-0.00874051552437624
minilm,numeric_power_state,both_missing,10973.0,-0.0018542193202341073,-0.002249868009321067,-0.002525312568664911,0.0008201950241501869,5361.0,-0.007534146791987273,-0.008965670906162874,-0.002458592288253708,-0.0024249207237455697,28529.0,-0.02160038076256432,-0.003745884387366855,-0.010336421448098836,-0.003820673700445161,False,False,False,False,False,False,-0.008965670906162874
rumodernbert,bge_score_bin,.95-.975,345.0,0.016307796215518366,-0.009053361948342253,-0.04028807744599771,-0.002898550724637681,132.0,-0.029838832997164944,0.26450253960110093,-0.018506447474161785,-0.015151515151515152,951.0,0.1803922116016181,-0.004763360896083204,-0.032794086515245374,-0.004206098843322818,False,False,False,False,False,False,-0.009053361948342253
rumodernbert,attribute_count,1-4,499.0,-0.002557970602209525,-0.009111899021081988,-0.022262517009621004,-0.02004008016032064,313.0,-0.018896132417095757,0.04460780760450094,-0.022159303258435008,-0.02875399361022364,623.0,-0.002333095603275437,0.12153317959346685,-0.006222588605102433,0.0016051364365971107,False,False,False,False,False,False,-0.009111899021081988
minilm,missingness,high,1102.0,-0.010049425494474407,-0.009182390779023891,-0.0059285992915474196,-0.007259528130671506,653.0,-0.020056801875386554,0.0037823971023274727,-0.0019955100663859187,-0.01225114854517611,995.0,-0.011061756654193178,0.0655258547444441,-0.0016302167674311291,0.008040201005025126,False,False,False,False,False,False,-0.009182390779023891
rumodernbert,numeric_primary_conflict,none,3067.0,-0.01763932189309636,-0.009437164286707772,-0.02424323431577516,-0.011737854581023801,1618.0,-0.032893756605207214,0.007213331530158801,-0.02912597151227131,-0.024103831891223733,7166.0,-0.003032048419267186,0.02361144973181159,-0.016202019001208122,-0.0040468880826123365,False,False,False,False,False,False,-0.009437164286707772
minilm,attribute_count,5-9,2675.0,-0.011204670457330979,-0.009488071073275196,-0.006727756887182559,-0.004485981308411215,1344.0,-0.00927213133562338,0.004589475434365021,-0.005956565078566287,-0.00818452380952381,3075.0,-0.02724779126562782,0.015736879761804143,-0.007735864130441266,-0.0055284552845528455,False,False,False,False,False,False,-0.009488071073275196
minilm,numeric_volume_state,both_missing,10119.0,-0.004471150186731165,-0.001746662732448824,-0.0024274705346721275,0.000988239944658563,5063.0,-0.009709301740065845,-0.009507697686951956,-0.002215946664027314,-0.0009875567845151097,33622.0,-0.02373119394597023,-0.008136040773677432,-0.009665649953411152,-0.004074712985545179,False,False,False,False,False,False,-0.009507697686951956
rumodernbert,attribute_count,5-9,2675.0,-0.023145837459230267,-0.009557759331129092,-0.02158568396401661,-0.011214953271028037,1344.0,-0.01972944877337257,0.03654048609584169,-0.023109887096552484,-0.020833333333333332,3075.0,0.00871827851794671,0.040455826543775116,-0.010116901264849642,0.0006504065040650406,False,False,False,False,False,False,-0.009557759331129092
minilm,bge_score_bin,.05-.10,1144.0,0.08120785693359664,0.0039298315430439665,-0.011549039586669833,-0.0017482517482517483,551.0,0.006062027115601776,-0.009668662687367243,-0.012424594913262827,-0.0018148820326678765,4995.0,0.020927064026399378,0.011013513206528932,-0.016255138640770234,-0.0026026026026026027,False,False,False,False,False,False,-0.009668662687367243
rumodernbert,numeric_optical_state,match,178.0,-0.75,-0.00976856863038536,-0.0021304302013611938,0.0,167.0,-0.045552964690206546,0.003670544436730849,-0.005814390337733555,0.0,,,,,,False,False,False,False,False,False,-0.00976856863038536
rumodernbert,category,Музыкальные инструменты,660.0,-0.019743826329444936,-0.009872653077899038,-0.022806746451092434,-0.012121212121212121,431.0,-0.04371041125692354,0.036886106214262124,-0.022018143817784563,-0.025522041763341066,,,,,,False,False,False,False,False,False,-0.009872653077899038
rumodernbert,numeric_volume_state,match,984.0,-0.023756060667911694,-0.009914709650982656,-0.02134444788680412,-0.0010162601626016261,452.0,0.004902974681084027,0.04027417400247382,-0.023334562279844442,-0.02654867256637168,2745.0,-0.014070530392964464,-0.006940506123739328,-0.021020564728184095,-0.0025500910746812386,False,False,False,False,False,False,-0.009914709650982656
minilm,bge_score_bin,.99-1,43.0,,-0.009990884452757764,-0.009796299213586851,0.0,,,,,,60.0,0.029240109763166378,0.013360789247605205,-0.011787409583727518,0.0,False,False,False,False,False,False,-0.009990884452757764
minilm,numeric_volume_state,conflict,287.0,-0.004425021778766913,-0.010380265541007813,-0.009087767804086936,0.0,89.0,0.08103669162785854,0.08264732083271058,0.01865526092542189,0.0,1758.0,-0.02202927524878595,-0.012285895762072218,-0.006239224150652369,0.0034129692832764505,False,False,False,False,False,False,-0.010380265541007813
rumodernbert,numeric_primary_conflict,pack_count,1357.0,-0.010211620827682788,-0.010522037587927226,-0.017120306993825753,-0.0036845983787767134,609.0,-0.04889878191096575,0.029901558267205454,-0.026048688129658583,-0.014778325123152709,1645.0,0.007188535024519105,0.010762416599808642,-0.01926682341048044,-0.0012158054711246201,False,False,False,False,False,False,-0.010522037587927226
minilm,numeric_conflict_count,none,4076.0,-0.0006130366473875437,-0.004625322115330635,-0.004182908612448127,-0.0002453385672227674,2141.0,-0.020968691012988927,-0.01061858656354341,-0.004205990296220085,-0.003269500233535731,10044.0,-0.018952324032445067,0.003641800848868885,-0.009786843457929576,-0.004281162883313421,False,False,False,False,False,False,-0.01061858656354341
rumodernbert,category,Детские товары,676.0,-0.004550275636149181,-0.011360546819651913,-0.024829074755220084,-0.014792899408284023,294.0,-0.035168024478567705,0.04095602140427,-0.029125820968908315,-0.006802721088435374,,,,,,False,False,False,False,False,False,-0.011360546819651913
rumodernbert,numeric_dimensions_state,one_missing,3927.0,-0.006592217521710686,-0.011510280694164134,-0.020912354014279433,-0.009421950598421186,1826.0,-0.04226704649080787,0.013121167981336185,-0.02638773243277061,-0.023548740416210297,16288.0,-0.01347076818318127,0.009448852269110412,-0.015503428871003332,-0.0018418467583497054,False,False,False,False,False,False,-0.011510280694164134
minilm,missingness,medium,197.0,-0.0030343275301742967,-0.012089071205366597,-0.015352666885343848,0.0,123.0,0.08123364588503568,0.009513533786870563,-0.0033138699401775752,-0.024390243902439025,330.0,0.008143817686927846,0.13834086383164976,0.013745907225617856,0.024242424242424242,False,False,True,False,False,False,-0.012089071205366597
minilm,attribute_agreement,mixed,3204.0,-0.003960410202000331,-5.9590084320655523e-05,-0.0010119916083606265,0.0018726591760299626,1668.0,0.01889296576197319,-0.012826506313465331,-0.003137839672634321,-0.008393285371702638,12908.0,-0.03984273271539562,-0.01820246034823837,-0.012259541297304161,-0.004880694143167028,False,False,False,False,False,False,-0.012826506313465331
rumodernbert,category,Товары для животных,624.0,-0.01311427031582979,-0.012852863499037009,-0.035201232499019124,-0.01282051282051282,319.0,-0.041209122685806954,0.003550576121706905,-0.024085144065305895,-0.003134796238244514,,,,,,False,False,False,False,False,False,-0.012852863499037009
minilm,title_exact_near,not_near,8271.0,-0.006309175707684078,0.0005463429943396006,-0.0013435483608656054,0.0012090436464756377,2453.0,-0.0015893905900530303,-0.013137394152576443,0.00043716157154972474,0.004891969017529555,26996.0,-0.027538981811625618,-0.01079859519782151,-0.008750129452893614,-0.004000592680397096,False,False,False,False,False,False,-0.013137394152576443
minilm,model_attribute_state,match,98.0,-0.017264747051536355,-0.01369644016447663,0.0021059945619508282,-0.04081632653061224,41.0,0.0590131886087768,0.007898723136154421,0.007464566813191262,0.0975609756097561,1944.0,-0.02893087389878568,-0.014734140071503282,-0.022690483743016233,-0.00205761316872428,False,False,False,False,False,False,-0.01369644016447663
minilm,numeric_primary_conflict,volume,449.0,-0.008631247084082139,-0.013785209561335764,-0.0048073375480143735,-0.008908685968819599,174.0,0.0721339232896191,0.039287446959187525,0.01354210897035704,-0.005747126436781609,3539.0,-0.004318500848779161,-0.007812247010293925,-0.006505765559732825,0.0022605255721955355,False,False,False,False,False,False,-0.013785209561335764
rumodernbert,bge_uncertainty,very_confident,1497.0,0.015864681273640047,-0.013804441004489524,-0.031376919773224994,-0.012692050768203072,853.0,-0.044913873232031554,0.0030177598754676837,-0.03025650849035239,-0.0246189917936694,4411.0,0.020509192729498582,0.014553059482703305,-0.010822360139704161,-0.004080707322602585,False,False,False,False,False,False,-0.013804441004489524
minilm,numeric_dimensions_state,one_missing,3927.0,0.00047559154651311,-0.0030044835400222765,-0.003350485127161931,-0.0010185892538833714,1826.0,-0.018558250713926527,-0.013884250791213696,-0.002752716651319657,0.002190580503833516,16288.0,-0.024113424057530808,-0.008057695782136654,-0.008065799419268119,-0.0014120825147347742,False,False,False,False,False,False,-0.013884250791213696
minilm,bge_sequence_length,256-383,1521.0,-0.012826232600691045,0.0008904015226935051,0.0032489119653653473,0.005917159763313609,746.0,0.02795553383047139,-0.014018535561429808,0.0007080059798969481,0.005361930294906166,4784.0,-0.03702665043648057,-0.016453445660779997,-0.008393547851541717,-0.003762541806020067,False,False,False,False,False,False,-0.014018535561429808
minilm,bge_sequence_length,at_384,718.0,0.030622691812338343,0.0006586490488040032,0.0036441342494892984,0.012534818941504178,342.0,-0.011971242812925387,-0.014237884163038046,0.008006217147935759,0.02046783625730994,1079.0,-0.020518391727914476,0.0022788776467822873,-0.008100160087130366,0.008341056533827619,True,False,False,False,False,False,-0.014237884163038046
rumodernbert,title_similarity,very_low,1674.0,-0.03427078464002431,-0.014280164712400793,-0.021020096177867566,-0.004181600955794504,563.0,-0.009635457239334455,-0.005351768158842424,-0.038439570276023655,-0.046181172291296625,8005.0,-0.019111693644481176,-0.009295960737498169,-0.01796534521736595,-0.003622735790131168,False,False,False,False,False,False,-0.014280164712400793
rumodernbert,title_similarity,exact_token_set,1168.0,-0.016654280835933788,-0.004062570970608326,-0.02154205078800073,-0.01113013698630137,937.0,-0.033228457508435116,-0.014406319595871226,-0.031597221334848574,-0.03415154749199573,8270.0,-0.006531037468687995,0.015613783959480564,-0.01692887844235305,-0.0002418379685610641,False,False,False,False,False,False,-0.014406319595871226
rumodernbert,bge_score_bin,.80-.90,525.0,0.00984572523347016,-0.014741269535783773,-0.04033910067308517,-0.009523809523809525,341.0,-0.0589498942108001,0.1077021159064881,-0.0042351219049297124,0.005865102639296188,819.0,0.019875857588097068,-0.0268643230298533,-0.03674853096405665,-0.02564102564102564,False,False,False,False,False,False,-0.014741269535783773
minilm,numeric_size_state,conflict,1053.0,0.0213503671796621,-0.004637417870067482,-0.0018747521496358759,-0.005698005698005698,559.0,0.008801183248628941,-0.014783916880558834,0.0013932914763425805,0.014311270125223614,15239.0,-0.031339022360957314,-0.011732733118048549,-0.008646098965235216,-0.004265371743552727,False,False,False,False,False,False,-0.014783916880558834
minilm,category,Детские товары,676.0,-0.0027863483888963536,-0.015043219379625192,-0.01121609413048484,-0.011834319526627219,294.0,-0.016768110699139194,-0.010475011715401192,-0.008606576660115803,-0.01020408163265306,,,,,,False,False,False,False,False,False,-0.015043219379625192
rumodernbert,missingness,medium,197.0,0.011000474549862638,-0.01524157346573861,-0.031138886896737373,-0.030456852791878174,123.0,0.021340314140149252,0.08264144902082361,-0.020740239205202314,-0.008130081300813009,330.0,-0.020245203814103774,0.11826120426511771,-0.005277904416575576,0.0030303030303030303,False,False,False,False,False,False,-0.01524157346573861
rumodernbert,attribute_agreement,no_common_keys,3061.0,-0.019393333186302653,-0.015253154417962036,-0.02320131639819167,-0.006860503103560928,1456.0,-0.047974984598827985,0.01729874325624149,-0.02947222364117816,-0.0260989010989011,5150.0,-0.020445787328814746,0.021414589346669687,-0.0160849469797187,-0.005631067961165049,False,False,False,False,False,False,-0.015253154417962036
rumodernbert,attribute_key_overlap,none,3061.0,-0.019393333186302653,-0.015253154417962036,-0.02320131639819167,-0.006860503103560928,1456.0,-0.047974984598827985,0.01729874325624149,-0.02947222364117816,-0.0260989010989011,5150.0,-0.020445787328814746,0.021414589346669687,-0.0160849469797187,-0.005631067961165049,False,False,False,False,False,False,-0.015253154417962036
minilm,title_similarity,low,3321.0,-0.008997433286395462,-0.0056077495339093,-0.0025866102953457392,0.00030111412225233364,875.0,-0.006955421437631337,-0.015382930898471604,0.005345076449082366,0.016,9683.0,-0.033839350416393854,-0.013218845134058566,-0.012302564809082104,-0.005370236496953423,False,False,False,False,False,False,-0.015382930898471604
rumodernbert,bge_score_bin,.90-.95,495.0,0.013686932712999256,-0.015468906739642699,-0.0460768213175764,-0.006060606060606061,202.0,0.08032942388929121,0.16174484547294013,-0.018665637120161907,-0.0049504950495049506,818.0,0.00640786826436146,-0.020006151247433854,-0.044401958129371,-0.009779951100244499,False,False,False,False,False,False,-0.015468906739642699
minilm,numeric_primary_conflict,size,1191.0,0.010097256945771349,-0.004357497620858881,-0.0018716766253579701,-0.005037783375314861,636.0,0.018765268234591237,-0.015475017876038515,0.0010170215245119572,0.012578616352201259,16973.0,-0.03052365301266957,-0.012580385909816976,-0.010637639233019955,-0.0047133682908148235,False,False,False,False,False,False,-0.015475017876038515
minilm,category,Обувь,693.0,-0.021977583221272967,0.0022679859167976345,-0.01017175336918499,-0.002886002886002886,325.0,-0.01338192649008868,-0.015620350508116025,-0.013682726833772344,-0.012307692307692308,,,,,,False,False,False,False,False,False,-0.015620350508116025
minilm,numeric_conflict_count,multiple,3439.0,0.014061478799176852,0.0013490669517592071,0.0010010014519096233,0.002617039837161966,1554.0,0.0009929823558004203,-0.01584849109772711,0.0011929156359001868,0.009009009009009009,12955.0,-0.047545743873725566,-0.014127526631880601,-0.008876459576282166,-0.0024700887688151292,True,False,False,False,False,False,-0.01584849109772711
minilm,attribute_agreement,mostly_conflict,4505.0,0.004918064265447164,0.0017760239094633376,-0.0003208411781851344,0.004439511653718091,1981.0,-0.016647872412641762,-0.016960194008724328,-0.0037196774079818087,-0.004543160020191822,19786.0,-0.018587134959818452,-0.006399390967576775,-0.007718906055705666,-0.0028808248256342868,False,False,False,False,False,False,-0.016960194008724328
rumodernbert,bge_score_bin,.99-1,43.0,,-0.01800115878556521,-0.01741498015647711,0.0,,,,,,60.0,0.011631165518223963,0.00567637042640226,-0.012500356634457905,0.0,False,False,False,False,False,False,-0.01800115878556521
minilm,missingness,extreme,6484.0,0.001511320048980691,-0.0014409445115058268,-0.0008242881860130891,0.0015422578655151142,2881.0,-0.004055009118372199,-0.018269435867328935,-0.0006773854199960688,0.0003471017007983339,32608.0,-0.025318712082900485,-0.01231249382868629,-0.009307690003714201,-0.00346540726202159,False,False,False,False,False,False,-0.018269435867328935
minilm,bge_score_bin,.80-.90,525.0,0.01684456452841787,-0.01830579576960903,-0.015874409462724413,-0.005714285714285714,341.0,-0.08134964528130834,0.013277551374935014,-0.004159757272064511,-0.005865102639296188,819.0,0.012243554030104131,-0.030956036135728737,-0.027288025233698998,-0.028083028083028084,False,False,False,False,False,False,-0.01830579576960903
rumodernbert,category,Бытовая химия,642.0,-0.015178106123900692,-0.018413053659976752,-0.03255690460878851,-0.00778816199376947,311.0,-0.0013685499741030727,0.07649583146123921,-0.018831564110503126,-0.02572347266881029,,,,,,False,False,False,False,False,False,-0.018413053659976752
minilm,numeric_primary_conflict,pack_count,1357.0,0.00223678823879514,-0.005241404595865531,0.0006495022691173157,0.0036845983787767134,609.0,0.0022401422391497006,-0.01842391482876034,-0.007297751468065125,-0.006568144499178982,1645.0,-0.02034720504757581,-0.011655031621597717,-0.007993340164781789,-0.00364741641337386,False,False,False,False,False,False,-0.01842391482876034
minilm,bge_sequence_length,128-255,5139.0,0.0046313454693232,0.00391232264317478,-0.0005522647094431898,0.000972951936174353,2312.0,-0.006030507360488879,-0.01895112558271327,-0.004064659036362724,-0.007785467128027681,24738.0,-0.02597009237687531,-0.012247517636698914,-0.008889686525142887,-0.0038402457757296467,False,False,False,False,False,False,-0.01895112558271327
minilm,label,1,3118.0,,0.00995085643953434,0.0030440632489478815,0.013790891597177678,1481.0,,-0.01911924452938672,-0.003070595122757132,0.006076975016880486,9155.0,,0.013408360695756764,-0.002798739907493004,0.0016384489350081922,True,False,False,False,False,False,-0.01911924452938672
minilm,attribute_key_overlap,medium,3566.0,-0.005371499341455199,-0.00226322865601647,-0.0011262750942403832,0.0025238362310712283,1889.0,-0.010663748559511077,-0.019213914601251963,-0.003923782039390856,-0.005293806246691371,11283.0,-0.0335774382460714,-0.01519704332476911,-0.011493084813734728,-0.00452007444828503,False,False,False,False,False,False,-0.019213914601251963
rumodernbert,label,0,8882.0,,-0.019312664803651573,-0.019602761005797813,-0.007655933348344968,4333.0,,-0.012164918838122445,-0.023653326804968622,-0.01892453265635818,32016.0,,-0.02318544800514474,-0.022018682981438404,-0.00312343828085957,False,False,False,False,False,False,-0.019312664803651573
minilm,numeric_weight_state,conflict,2038.0,0.026397617303212106,0.00652396097805966,0.0025350482497346347,0.0068694798822374874,915.0,-0.01980534451952648,-0.01938328567637814,0.001987225775507691,0.012021857923497269,7418.0,0.0048327690032331505,-0.0089617922492959,-0.005327214498074777,-0.0016176867080075492,True,False,False,False,False,False,-0.01938328567637814
minilm,bge_uncertainty,very_confident,1497.0,0.023291410475315244,-0.019541865873328783,-0.01008846111839504,-0.006012024048096192,853.0,-0.03776144321975211,-0.016085774136229847,-0.008199524862641536,-0.016412661195779603,4411.0,0.003515968380618073,-0.005972862468356048,-0.006866885743346095,-0.005894355021537067,False,False,False,False,False,False,-0.019541865873328783
minilm,bge_score_bin,.90-.95,495.0,0.014468062032605422,-0.019820927367524825,-0.02819728393747349,-0.006060606060606061,202.0,0.04621396675331546,0.1156534465229732,-0.003868125600389915,-0.0049504950495049506,818.0,0.010776367632129857,-0.020132749086959802,-0.03383759892839383,-0.007334963325183374,False,False,False,False,False,False,-0.019820927367524825
rumodernbert,category,Электроника,696.0,-0.03678063816789423,-0.019920598795272533,-0.017785909025447817,-0.010057471264367816,407.0,-0.0753812269981306,-0.0034124023330306336,-0.021985355967174384,-0.014742014742014743,,,,,,False,False,False,False,False,False,-0.019920598795272533
minilm,category,Ювелирные изделия,723.0,-0.0022790665639201846,0.002704725454397198,0.00559733244380334,-0.004149377593360996,399.0,0.004517592238945128,-0.020003521740512054,0.007877985824875179,0.020050125313283207,,,,,,False,False,False,False,False,False,-0.020003521740512054
minilm,numeric_dimensions_state,conflict,2263.0,0.0169853194442533,0.0035544254876942313,-0.0011071640309317276,0.004860804242156429,952.0,0.033910623541370366,-0.02030437771043305,-0.0023695897356248237,0.0031512605042016808,8517.0,-0.050147211107713696,-0.01692336861635969,-0.009702196322111733,-0.0023482446870963956,False,False,False,False,False,False,-0.02030437771043305
minilm,category,Дом и сад,668.0,-0.021721498518172067,-0.01178031432511156,-0.0037882026134033217,0.005988023952095809,284.0,-0.020716951499898106,-0.020826619820526228,-0.009291788046641774,0.007042253521126761,,,,,,False,False,False,False,False,False,-0.020826619820526228
minilm,attribute_count,20-39,2909.0,0.00140552827723317,0.0014869263568733303,-0.00041343303356858644,0.0010312822275696115,1361.0,-0.008158155037899406,-0.020827514415002846,-0.0036039896829320717,-0.0073475385745775165,20000.0,-0.03443591653530986,-0.013456538387445954,-0.009642564385642254,-0.00315,False,False,False,False,False,False,-0.020827514415002846
minilm,numeric_pack_count_state,both_missing,3255.0,-0.012199122688449915,-0.004891097143837207,-0.005269367512385343,-0.005837173579109063,1750.0,-0.030861368745109807,-0.020944712843229928,-0.00942578207689803,-0.015428571428571429,13823.0,-0.020970191052394282,-0.00435411416111126,-0.009637359841434988,-0.0018085799030601172,False,False,False,False,False,False,-0.020944712843229928
rumodernbert,category,Дом и сад,668.0,-0.029029812550268153,-0.023105976033436008,-0.021531723004443053,-0.01347305389221557,284.0,-0.016272999426643175,-0.0021591706986836966,-0.029641709053515077,-0.0035211267605633804,,,,,,False,False,False,False,False,False,-0.023105976033436008
minilm,numeric_ram_storage_state,one_missing,155.0,-0.056018518518518357,0.03236856823658177,0.0005171068810253224,0.0064516129032258064,93.0,-0.17807539682539686,-0.023368308042307377,-0.006511874646445991,-0.010752688172043012,42.0,-0.021377115160537752,0.026945417699894163,-0.0046342738409986765,-0.047619047619047616,False,False,False,False,False,False,-0.023368308042307377
minilm,model_attribute_state,one_missing,4285.0,-0.0039040138256474233,-0.0034378971883091665,-0.002756641243576711,0.0014002333722287048,2088.0,-0.012210486793392095,-0.023504450236212754,-0.006972356439518119,-0.01053639846743295,18219.0,-0.019151308023346525,-0.00893333217930962,-0.008438270946627954,-0.003183489763433778,False,False,False,False,False,False,-0.023504450236212754
minilm,brand_state,match,1095.0,0.04006703808064482,0.011389516683428564,0.0052630529598360586,0.0073059360730593605,573.0,0.021501994082790743,-0.023935861739065686,0.0025217245744515284,0.010471204188481676,2598.0,-0.025197804154628023,-0.015054455380088353,-0.006563116169786992,-0.006543494996150885,True,False,False,False,False,False,-0.023935861739065686
