split,specialist,slice_type,slice_value,n,positive_rate,ap_category_count,bge_macro_ap,specialist_macro_ap,macro_ap_delta,bge_overall_ap,specialist_overall_ap,overall_ap_delta,bge_binary_error_rate_at_0p5,specialist_binary_error_rate_at_0p5,binary_corrected,binary_regressed,binary_net_correction,binary_net_correction_rate,logloss_specialist_better,logloss_bge_better,bge_logloss,specialist_logloss,logloss_gain,absolute_error_specialist_better,absolute_error_bge_better,bge_mae,specialist_mae,mae_gain
hard,rumodernbert,category,Спорт и отдых,300,0.26666666666666666,1,0.22414131445437077,0.2119586444535325,-0.01218267000083828,0.22414131445437077,0.2119586444535325,-0.01218267000083828,0.45,0.4666666666666667,9,14,-5,-0.016666666666666666,116,164,1.168116478942315,1.0829954395791461,0.08512103936316896,97,140,0.43583316936312866,0.4526070611116787,-0.016773891748550037
hard,rumodernbert,category,Строительство и ремонт,298,0.21476510067114093,1,0.27107782185477114,0.26523751806257395,-0.005840303792197188,0.27107782185477114,0.26523751806257395,-0.005840303792197188,0.31208053691275167,0.35570469798657717,8,21,-13,-0.0436241610738255,98,152,0.7338001735540846,0.6652827141258797,0.06851745942820477,88,128,0.326611156763287,0.33990056303739175,-0.013289406274104703
hard,rumodernbert,category,Товары для животных,319,0.3573667711598746,1,0.5371934662549436,0.4959843435691366,-0.041209122685806954,0.5371934662549436,0.4959843435691366,-0.041209122685806954,0.3322884012539185,0.335423197492163,14,15,-1,-0.003134796238244514,94,208,0.8064082895158539,0.802857713394147,0.003550576121706905,83,187,0.34811771703339517,0.37220286109870104,-0.024085144065305895
hard,rumodernbert,category,Хобби и творчество,295,0.46779661016949153,1,0.6311784676712795,0.5828315394688102,-0.04834692820246933,0.6311784676712795,0.5828315394688102,-0.04834692820246933,0.4135593220338983,0.4033898305084746,12,9,3,0.010169491525423728,117,147,0.9239312771828623,0.8359055187392295,0.08802575844363282,105,125,0.4023855039679694,0.4075394912922786,-0.005153987324309251
hard,rumodernbert,category,Электроника,407,0.20147420147420148,1,0.4675625948400467,0.3921813678419161,-0.0753812269981306,0.4675625948400467,0.3921813678419161,-0.0753812269981306,0.22604422604422605,0.24078624078624078,25,31,-6,-0.014742014742014743,124,238,0.4693087168413193,0.47272111917435,-0.0034124023330306336,107,190,0.252657394962869,0.27464275093004337,-0.021985355967174384
hard,rumodernbert,category,Ювелирные изделия,399,0.09523809523809523,1,0.18432810659811058,0.17192815871492217,-0.012399947883188406,0.18432810659811058,0.17192815871492217,-0.012399947883188406,0.15789473684210525,0.16290726817042606,12,14,-2,-0.005012531328320802,166,199,0.3766069953758857,0.38399789298809683,-0.007390897612211118,151,172,0.21617923583981247,0.22105138237123614,-0.004872146531423661
hard,rumodernbert,label,0,4333,0.0,0,,,,,,,0.19224555735056542,0.2111700900069236,124,206,-82,-0.01892453265635818,1141,2508,0.415500302940039,0.4276652217781614,-0.012164918838122445,1009,2111,0.21885307302155999,0.2425063998265286,-0.023653326804968622
hard,rumodernbert,label,1,1481,1.0,0,,,,,,,0.5530047265361242,0.5719108710330858,72,100,-28,-0.018906144496961513,707,747,1.5100240280843966,1.3741570019010116,0.1358670261833849,622,697,0.5598440593430268,0.5712742197582313,-0.01143016041520446
hard,rumodernbert,bge_score_bin,.01-.025,780,0.15,18,0.27087114568268067,0.2287407174724764,-0.04213042821020427,0.2006857955394175,0.1685686212196476,-0.0321171743197699,0.15,0.14871794871794872,1,0,1,0.001282051282051282,137,515,0.6246563970056201,0.530952265305116,0.09370413170050425,87,422,0.16153033388157687,0.18209326810752735,-0.020562934225950485
hard,rumodernbert,bge_score_bin,.025-.05,637,0.23861852433281006,18,0.41677597094973207,0.39419162108799766,-0.02258434986173441,0.2729888798441732,0.26272463943479873,-0.010264240409374459,0.23861852433281006,0.2401883830455259,0,1,-1,-0.0015698587127158557,205,357,0.82310021210059,0.7358659893990451,0.08723422270154475,151,302,0.25699160477874605,0.27587248164037564,-0.018880876861629623
hard,rumodernbert,bge_score_bin,.05-.10,551,0.2177858439201452,18,0.3330374826213021,0.34502136097387026,0.011983878352568145,0.2451866708089308,0.27109411366818537,0.02590744285925456,0.2177858439201452,0.2177858439201452,5,5,0,0.0,199,317,0.629775416325226,0.5950921273660779,0.03468328895914822,178,297,0.25685194311849435,0.28693128523404987,-0.030079342115555505
hard,rumodernbert,bge_score_bin,.10-.20,512,0.2421875,17,0.3817118294184419,0.3114588666267939,-0.070252962791648,0.2580134185333881,0.221106572149844,-0.036906846383544106,0.2421875,0.287109375,5,28,-23,-0.044921875,197,300,0.5879000224012859,0.6546036793355408,-0.0667036569342549,182,284,0.3164006162696751,0.3639877748100844,-0.04758715854040929
hard,rumodernbert,bge_score_bin,.20-.40,574,0.3170731707317073,18,0.4129498658861447,0.35867059275132884,-0.05427927313481584,0.3222117816352109,0.30289209073902146,-0.019319690896189456,0.3170731707317073,0.41986062717770034,31,90,-59,-0.10278745644599303,254,310,0.6353470386860562,0.7243260880700405,-0.0889790493839842,243,299,0.4249670888177194,0.4540042715887004,-0.029037182770980982
hard,rumodernbert,bge_score_bin,.40-.60,528,0.3125,18,0.41695588719719745,0.306028621470815,-0.11092726572638245,0.33232812125094685,0.2761400125335711,-0.05618810871737573,0.4791666666666667,0.5284090909090909,102,128,-26,-0.04924242424242424,251,275,0.6957748904756728,0.8110963163793183,-0.11532142590364577,244,270,0.49794655411758204,0.5176044573485287,-0.019657903230946624
hard,rumodernbert,bge_score_bin,.60-.80,488,0.3975409836065574,16,0.4199159645699275,0.4081664691411534,-0.011749495428774126,0.3918393782894626,0.3550431980517055,-0.0367961802377571,0.6024590163934426,0.6024590163934426,40,40,0,0.0,223,259,0.8825711203413603,0.9445072389916737,-0.061936118650313336,215,248,0.5418698661884324,0.5517575486456273,-0.009887682457194954
hard,rumodernbert,bge_score_bin,.80-.90,341,0.4809384164222874,15,0.5689853688695066,0.5100354746587065,-0.0589498942108001,0.50787966655216,0.4542334920402441,-0.05364617451191589,0.5190615835777126,0.5131964809384164,11,9,2,0.005865102639296188,158,177,1.0823287670286288,0.9746266511221408,0.1077021159064881,145,169,0.5122648764215956,0.5164999983265253,-0.0042351219049297124
hard,rumodernbert,bge_score_bin,.90-.95,202,0.5594059405940595,14,0.5565339767192274,0.6368634006085186,0.08032942388929121,0.5042209814164813,0.5539035035870763,0.04968252217059499,0.4405940594059406,0.44554455445544555,1,2,-1,-0.0049504950495049506,89,107,1.209787044823824,1.048042199350884,0.16174484547294013,79,100,0.45059379699206586,0.4692594341122278,-0.018665637120161907
hard,rumodernbert,bge_score_bin,.95-.975,132,0.5227272727272727,9,0.6345768057750101,0.6047379727778451,-0.029838832997164944,0.5814821182515283,0.463442344696961,-0.1180397735545673,0.4772727272727273,0.49242424242424243,0,2,-2,-0.015151515151515152,59,71,1.5734781816394623,1.3089756420383618,0.26450253960110093,55,64,0.4781014345812075,0.49660788205536927,-0.018506447474161785
hard,rumodernbert,bge_score_bin,.975-.99,61,0.45901639344262296,8,0.6002773268398268,0.5625590728715728,-0.03771825396825401,0.37225103348434,0.3717104404095736,-0.0005405930747664489,0.5409836065573771,0.5573770491803278,0,1,-1,-0.01639344262295082,30,27,2.210210452726569,1.833962745042031,0.37624770768453764,24,24,0.5408757827321037,0.5588997614676835,-0.01802397873557982
hard,rumodernbert,bge_score_bin,00-.01,1001,0.04695304695304695,14,0.20064038056980973,0.2117447624839129,0.011104381914103179,0.10063752672027723,0.08724248007501342,-0.013395046645263808,0.04695304695304695,0.04695304695304695,0,0,0,0.0,45,535,0.25234764150625394,0.20408286921996677,0.04826477228628713,27,325,0.050014317014632194,0.05969799330995812,-0.009683676295325922
hard,rumodernbert,bge_uncertainty,confident,554,0.3447653429602888,18,0.3736114836768762,0.35969378258985985,-0.013917701087016343,0.36998023459492024,0.344740037495027,-0.025240197099893225,0.45306859205776173,0.4927797833935018,25,47,-22,-0.039711191335740074,246,294,0.7894167623036032,0.8437609830888045,-0.054344220785201305,234,283,0.47662307504927637,0.4940922559417166,-0.01746918089244017
hard,rumodernbert,bge_uncertainty,extreme,3371,0.19341441708691784,18,0.3448268608042737,0.33893099364409524,-0.005895867160178481,0.39919336827705554,0.380125977886726,-0.019067390390329564,0.18451498071788786,0.18570157223375852,7,11,-4,-0.0011865915158706616,765,1934,0.6537752679034187,0.5683042396022856,0.085471028301133,602,1538,0.1985940654536325,0.21690828260669756,-0.01831421715306503
hard,rumodernbert,bge_uncertainty,mid,508,0.3641732283464567,17,0.4576874511566644,0.4024102489031636,-0.0552772022535008,0.434950496038332,0.35374410524059485,-0.08120639079773717,0.44291338582677164,0.515748031496063,46,83,-37,-0.07283464566929133,231,275,0.7048169697168976,0.8055888239152408,-0.10077185419834313,224,264,0.48093389784257246,0.5041909957465929,-0.023257097904020408
hard,rumodernbert,bge_uncertainty,uncertain,271,0.2878228782287823,16,0.4821417098266814,0.349911882331425,-0.1322298274952564,0.3238997623431802,0.23907398345449418,-0.084825778888686,0.47232472324723246,0.5498154981549815,48,69,-21,-0.07749077490774908,123,147,0.6966474768799387,0.8291809223525496,-0.13253344547261087,119,143,0.49599145974180353,0.5255770204911813,-0.029585560749377713
hard,rumodernbert,bge_uncertainty,very_confident,853,0.3376318874560375,18,0.4476481045331546,0.40273423130112307,-0.044913873232031554,0.45865176673974317,0.4160070748882593,-0.042644691851483896,0.3528722157092614,0.37749120750293086,16,37,-21,-0.0246189917936694,355,477,0.7855555932312084,0.7825378333557407,0.0030177598754676837,327,453,0.39470039670555424,0.4249569051959066,-0.03025650849035239
hard,rumodernbert,bge_uncertainty,very_uncertain,257,0.33852140077821014,15,0.5330591131212047,0.4204106588621709,-0.1126484542590338,0.34431363372931745,0.32543611592125826,-0.018877517808059185,0.48638132295719844,0.5058365758754864,54,59,-5,-0.019455252918287938,128,128,0.6948547701816802,0.7920265567733045,-0.09717178659162422,125,127,0.5000081516889283,0.5091975911553036,-0.009189439466375321
hard,rumodernbert,title_similarity,exact_token_set,937,0.052294557097118465,16,0.3551109847134441,0.321882527205009,-0.033228457508435116,0.18135942889437462,0.16019776046564047,-0.021161668428734154,0.14834578441835647,0.1824973319103522,16,48,-32,-0.03415154749199573,227,615,0.40853782556721935,0.42294414516309053,-0.014406319595871226,199,524,0.20560857292707843,0.237205794261927,-0.031597221334848574
hard,rumodernbert,title_similarity,high,1583,0.1490840176879343,16,0.31576485256396253,0.3026704925108439,-0.013094360053118648,0.3313434216661257,0.2973902507556017,-0.033953170910523967,0.19646241313960833,0.21857233101705623,34,69,-35,-0.022109917877447885,397,908,0.5210094480513701,0.5149259488967713,0.0060834991545986985,341,758,0.22105035522806568,0.2466031328381324,-0.02555277761006671
hard,rumodernbert,title_similarity,low,875,0.40914285714285714,18,0.4613390217683111,0.45513800860444437,-0.006201013163866731,0.48978942913884754,0.4768448442497684,-0.012944584889079125,0.4662857142857143,0.4514285714285714,57,44,13,0.014857142857142857,405,436,1.0593978148775889,0.9746051746430276,0.0847926402345611,378,380,0.46602313866552764,0.46212295438003326,0.0039001842854943657
hard,rumodernbert,title_similarity,medium,1015,0.367487684729064,18,0.37476449032872733,0.36668403436473285,-0.008080455963994482,0.4162279686148138,0.39945226189447863,-0.01677570672033518,0.46108374384236456,0.4748768472906404,54,68,-14,-0.013793103448275862,480,494,1.1050517662629895,1.0222206337584714,0.08283113250451826,426,452,0.4618225835770967,0.4712363814377671,-0.009413797860670366
hard,rumodernbert,title_similarity,near_exact,841,0.05826397146254459,14,0.3671128634798348,0.3216479166059763,-0.04546494687385849,0.3360630988867721,0.3185420786057014,-0.01752102028107072,0.08799048751486326,0.1070154577883472,7,23,-16,-0.019024970273483946,137,460,0.26662078154250146,0.2700418272883857,-0.003421045745884252,104,369,0.11608226094983401,0.14173917846372694,-0.025656917513892933
hard,rumodernbert,title_similarity,very_low,563,0.738898756660746,17,0.7579565043172817,0.7483210470779472,-0.009635457239334455,0.8327670059128565,0.7921428869924219,-0.040624118920434604,0.44760213143872113,0.4937833037300178,28,54,-26,-0.046181172291296625,202,342,0.9881381729277238,0.993489941086566,-0.005351768158842424,183,325,0.4630481740831998,0.5014877443592235,-0.038439570276023655
hard,rumodernbert,title_exact_near,exact,208,0.02403846153846154,3,0.8333333333333334,1.0,0.16666666666666663,0.611317677756034,0.52,-0.09131767775603394,0.028846153846153848,0.04807692307692308,0,4,-4,-0.019230769230769232,22,170,0.132153733143665,0.17917692974777238,-0.04702319660410737,16,132,0.0788392941361123,0.11664074759643811,-0.03780145346032581
hard,rumodernbert,title_exact_near,high_nonexact,1560,0.15,16,0.3150296704601534,0.3022321608417602,-0.01279750961839321,0.3316805078305023,0.29711908520408387,-0.034561422626418425,0.19807692307692307,0.2205128205128205,34,69,-35,-0.022435897435897436,390,898,0.525107151966673,0.5196479135449603,0.00545923842171261,334,748,0.2221912125058598,0.2480966414490607,-0.02590542894320093
hard,rumodernbert,title_exact_near,near_exact,1593,0.05963590709353421,18,0.2737522740703292,0.24554514657080487,-0.028207127499524337,0.22027967669797344,0.20962367972752455,-0.010655996970448889,0.13119899560577528,0.15881983678593847,23,67,-44,-0.027620841180163214,349,915,0.3673137743484966,0.3707545959530839,-0.0034408216045873144,294,771,0.17400267540995495,0.20122109317865014,-0.0272184177686952
hard,rumodernbert,title_exact_near,not_near,2453,0.4675907052588667,18,0.4829826283037806,0.4693299394200047,-0.013652688883775854,0.5367282693073029,0.5085603750648733,-0.028167894242429603,0.4598450876477782,0.47085201793721976,139,166,-27,-0.0110069302894415,1087,1272,1.0619333151786112,0.9986417887930022,0.06329152638560893,987,1157,0.4636022383497478,0.4749287045724034,-0.011326466222655592
hard,rumodernbert,brand_state,conflict,585,0.26495726495726496,18,0.45757066709737665,0.4665936125988335,0.009022945501456825,0.4533733345141402,0.42710524649610493,-0.026268088018035263,0.28205128205128205,0.3162393162393162,12,32,-20,-0.03418803418803419,191,345,0.7069564893294098,0.6750141747997223,0.03194231452968761,174,305,0.31022951586508296,0.3313162662076931,-0.02108675034261014
hard,rumodernbert,brand_state,match,573,0.2198952879581152,18,0.43848484315292113,0.4207200915432687,-0.017764751609652407,0.39738467336180416,0.35256609060661837,-0.0448185827551858,0.2547993019197208,0.2774869109947644,21,34,-13,-0.02268760907504363,184,336,0.6640050641645701,0.6568915162717206,0.00711354789284961,159,293,0.2898571113274631,0.31610765058163676,-0.026250539254173668
hard,rumodernbert,brand_state,one_missing,4656,0.25773195876288657,18,0.37697172832260023,0.35091007727514184,-0.02606165104745839,0.42818543910347673,0.3965814549438892,-0.03160398415958754,0.28801546391752575,0.30455326460481097,163,240,-77,-0.016537800687285224,1473,2574,0.6964484429141273,0.6694411071088141,0.02700733580531323,1298,2210,0.3070977288912655,0.32686590429456847,-0.01976817540330292
hard,rumodernbert,model_attribute_state,both_missing,3200,0.28375,15,0.39450551440003706,0.38477746513369226,-0.009728049266344796,0.4608464620762485,0.42941478002531097,-0.03143168205093755,0.3078125,0.324375,111,164,-53,-0.0165625,1004,1777,0.7451893183597693,0.7024706843215773,0.04271863403819196,886,1554,0.32065395731718127,0.3414022165031929,-0.020748259186011638
hard,rumodernbert,model_attribute_state,conflict,485,0.2,11,0.5031311688584212,0.4357970426495838,-0.06733412620883744,0.2546781519627949,0.20215437634530264,-0.052523775617492274,0.2824742268041237,0.31958762886597936,10,28,-18,-0.03711340206185567,178,266,0.7193360787678132,0.7585535686002943,-0.03921748983248115,154,235,0.32054966948065333,0.3453683669388429,-0.024818697458189508
hard,rumodernbert,model_attribute_state,match,41,0.17073170731707318,3,0.3796772875816994,0.4386904761904762,0.0590131886087768,0.23453510774939348,0.2666489323001928,0.032113824550799336,0.4634146341463415,0.2926829268292683,8,1,7,0.17073170731707318,25,16,1.0699056332862948,0.8660383876761595,0.20386724561013536,24,14,0.45974616263425205,0.4077343077557843,0.05201185487846776
hard,rumodernbert,model_attribute_state,one_missing,2088,0.2246168582375479,18,0.3826454657068009,0.35579985012601467,-0.026845615580786242,0.4153877057653324,0.3807989623902965,-0.034588743375035924,0.24473180076628354,0.26676245210727967,67,113,-46,-0.022030651340996167,641,1196,0.6031410202652255,0.5923791577036681,0.010761862561557464,567,1005,0.2763460591515043,0.29699688338924607,-0.020650824237741797
hard,rumodernbert,title_code_state,both_missing,2058,0.2653061224489796,15,0.41303476423471314,0.40820102237700134,-0.004833741857711793,0.4816338905899626,0.4420181205459915,-0.0396157700439711,0.28036929057337223,0.293488824101069,72,99,-27,-0.013119533527696793,606,1157,0.6672858520025641,0.633365724464918,0.033920127537646,546,1018,0.2982775500437496,0.3210328939247551,-0.0227553438810055
hard,rumodernbert,title_code_state,conflict,1113,0.25696316262353996,18,0.46470974616113914,0.4509251316185693,-0.01378461454256985,0.3499208223932161,0.3333613053628673,-0.016559517030348803,0.29290206648697215,0.3063791554357592,25,40,-15,-0.013477088948787063,389,558,0.801760333895512,0.7574600208562293,0.04430031303928283,327,448,0.3142548398751364,0.32375261419955204,-0.009497774324415634
hard,rumodernbert,title_code_state,match,775,0.12903225806451613,16,0.3016229241758856,0.3034901404656809,0.0018672162897953037,0.2268504580561154,0.2145861441174171,-0.012264313938698285,0.27483870967741936,0.2954838709677419,32,48,-16,-0.02064516129032258,235,446,0.660929436751991,0.6534572596881525,0.007472177063838644,206,384,0.29077213724795353,0.3145633671019647,-0.023791229854011157
hard,rumodernbert,title_code_state,one_missing,1868,0.29389721627408993,18,0.467678236340771,0.43878481252682733,-0.028893423813943664,0.4974648060614766,0.4601694568136644,-0.03729534924781219,0.28693790149892934,0.3147751605995717,67,119,-52,-0.027837259100642397,618,1094,0.6739050051940072,0.6612692105781954,0.012635794615811708,552,958,0.3150161542565389,0.33834495990632707,-0.02332880564978816
hard,rumodernbert,model_sku_code_state,conflict,1113,0.25696316262353996,18,0.46470974616113914,0.4509251316185693,-0.01378461454256985,0.3499208223932161,0.3333613053628673,-0.016559517030348803,0.29290206648697215,0.3063791554357592,25,40,-15,-0.013477088948787063,389,558,0.801760333895512,0.7574600208562293,0.04430031303928283,327,448,0.3142548398751364,0.32375261419955204,-0.009497774324415634
hard,rumodernbert,model_sku_code_state,match,775,0.12903225806451613,16,0.3016229241758856,0.3034901404656809,0.0018672162897953037,0.2268504580561154,0.2145861441174171,-0.012264313938698285,0.27483870967741936,0.2954838709677419,32,48,-16,-0.02064516129032258,235,446,0.660929436751991,0.6534572596881525,0.007472177063838644,206,384,0.29077213724795353,0.3145633671019647,-0.023791229854011157
hard,rumodernbert,model_sku_code_state,no_evidence,2058,0.2653061224489796,15,0.41303476423471314,0.40820102237700134,-0.004833741857711793,0.4816338905899626,0.4420181205459915,-0.0396157700439711,0.28036929057337223,0.293488824101069,72,99,-27,-0.013119533527696793,606,1157,0.6672858520025641,0.633365724464918,0.033920127537646,546,1018,0.2982775500437496,0.3210328939247551,-0.0227553438810055
hard,rumodernbert,model_sku_code_state,one_missing,1868,0.29389721627408993,18,0.467678236340771,0.43878481252682733,-0.028893423813943664,0.4974648060614766,0.4601694568136644,-0.03729534924781219,0.28693790149892934,0.3147751605995717,67,119,-52,-0.027837259100642397,618,1094,0.6739050051940072,0.6612692105781954,0.012635794615811708,552,958,0.3150161542565389,0.33834495990632707,-0.02332880564978816
hard,rumodernbert,numeric_size_state,both_missing,3985,0.3043914680050188,17,0.423019271015818,0.38074916490144417,-0.04227010611437382,0.45447729065394016,0.4210413184007714,-0.033435972253168744,0.32471769134253453,0.34880803011292344,137,233,-96,-0.02409033877038896,1324,2330,0.7913201597723291,0.7601931541525249,0.03112700561980424,1175,2065,0.3429021565675923,0.3668687682120314,-0.023966611644439077
hard,rumodernbert,numeric_size_state,conflict,559,0.1073345259391771,8,0.47082974775505515,0.4537485038788291,-0.01708124387622606,0.14798417860113705,0.13681465135933182,-0.011169527241805227,0.18246869409660108,0.18783542039355994,19,22,-3,-0.005366726296958855,196,314,0.4602408320562469,0.4631511491381325,-0.0029103170818854055,173,255,0.2340716871571763,0.24680205381871909,-0.0127303666615428
hard,rumodernbert,numeric_size_state,match,164,0.1951219512195122,9,0.5736650182417568,0.6305939068193971,0.056928888577640335,0.25551741985282844,0.2567860387753517,0.0012686189225232791,0.23780487804878048,0.25,4,6,-2,-0.012195121951219513,72,78,0.6379901905300331,0.5844459818253049,0.05354420870472819,69,67,0.2984660919493053,0.30039813362130124,-0.0019320416719959368
hard,rumodernbert,numeric_size_state,one_missing,1106,0.15913200723327306,17,0.4403186912388115,0.4242967626081673,-0.016021928630644222,0.39158692089404673,0.35788888295372034,-0.033698037940326386,0.1962025316455696,0.20433996383363473,36,45,-9,-0.0081374321880651,256,533,0.47142183107873536,0.45576814927196585,0.01565368180676952,214,421,0.20900525421974606,0.2239038576734055,-0.014898603453659455
hard,rumodernbert,numeric_ram_storage_state,both_missing,5660,0.25848056537102476,18,0.38236837937707,0.3536255961830279,-0.02874278319404211,0.4327307049341764,0.398022924338873,-0.03470778059530344,0.2846289752650177,0.30547703180212016,185,303,-118,-0.020848056537102474,1799,3192,0.6964962060534768,0.6734983034977746,0.022997902555702294,1586,2761,0.30663651273167014,0.32824250668560423,-0.021605993953934085
hard,rumodernbert,numeric_ram_storage_state,match,46,0.17391304347826086,3,0.24709836459836457,0.2843885949441505,0.03729023034578591,0.15626482477170334,0.17007183105027646,0.01380700627857312,0.5,0.3695652173913043,7,1,6,0.13043478260869565,23,21,1.0268987296932723,0.7903518737696286,0.23654685592364386,23,19,0.4608375999833579,0.4161405495327452,0.04469705045061267
hard,rumodernbert,numeric_ram_storage_state,one_missing,93,0.08602150537634409,4,0.5912698412698413,0.564484126984127,-0.0267857142857143,0.29704321946169776,0.28477044733850543,-0.012272772123192333,0.12903225806451613,0.12903225806451613,2,2,0,0.0,20,34,0.3608387478484564,0.2991686221684537,0.061670125680002734,16,21,0.1599171097203839,0.15587541040393613,0.004041699316447741
hard,rumodernbert,numeric_volume_state,both_missing,5063,0.23444598064388703,18,0.3712364311702835,0.34477201562091914,-0.02646441554936435,0.4124479856579564,0.3803934420114502,-0.03205454364650617,0.26624530910527355,0.2838238198696425,167,256,-89,-0.017578510764368952,1570,2819,0.6575288979541271,0.6329302566670002,0.02459864128712677,1389,2398,0.29062061405082246,0.3103461652042599,-0.01972555115343745
hard,rumodernbert,numeric_volume_state,conflict,89,0.38202247191011235,9,0.542143201751045,0.6393869595985178,0.09724375784747274,0.4711338567030812,0.43586723422541035,-0.03526662247767087,0.4157303370786517,0.39325842696629215,6,4,2,0.02247191011235955,28,58,1.0299091587725033,0.9850494086272481,0.04485975014525519,23,52,0.4038174501097018,0.421708981841384,-0.017891531731682214
hard,rumodernbert,numeric_volume_state,match,452,0.4004424778761062,12,0.5504443759733334,0.5553473506544174,0.004902974681084027,0.5223768217981684,0.4912557605418782,-0.03112106125629016,0.39823008849557523,0.4247787610619469,13,25,-12,-0.02654867256637168,169,261,0.9468809210790529,0.906606747076579,0.04027417400247382,149,244,0.40447701313285633,0.4278115754127008,-0.023334562279844442
hard,rumodernbert,numeric_volume_state,one_missing,210,0.3761904761904762,14,0.6199639087253994,0.5029357325092095,-0.11702817621618988,0.4413904971591145,0.38979452851269003,-0.05159596864642446,0.4142857142857143,0.4666666666666667,10,21,-11,-0.05238095238095238,81,117,0.8951785544378591,0.8867542344224316,0.008424320015427447,70,114,0.4154470731157787,0.4507227810033198,-0.03527570788754106
hard,rumodernbert,numeric_weight_state,both_missing,2570,0.24669260700389106,17,0.42485805680313554,0.3861187157029158,-0.03873934110021976,0.45301602558810394,0.41775081979914397,-0.035265205788959975,0.26264591439688717,0.2809338521400778,79,126,-47,-0.018287937743190662,767,1403,0.6373197889318253,0.6178882580475583,0.019431530884267037,684,1210,0.2866652050972334,0.3080503376525127,-0.021385132555279324
hard,rumodernbert,numeric_weight_state,conflict,915,0.18579234972677597,16,0.4606270570425083,0.42805757210850015,-0.03256948493400813,0.3112555585968939,0.2936522874133446,-0.01760327118354932,0.2371584699453552,0.2568306010928962,25,43,-18,-0.019672131147540985,294,507,0.6111473024478463,0.5913017777236691,0.019845524724177097,256,417,0.266416258966236,0.28181827457970304,-0.015402015613467062
hard,rumodernbert,numeric_weight_state,match,706,0.29036827195467424,14,0.5105041973483004,0.49797229505093377,-0.01253190229736667,0.447608468287908,0.4351545600961725,-0.01245390819173553,0.32011331444759206,0.34277620396600567,29,45,-16,-0.0226628895184136,241,417,0.7906375929369971,0.7392835898125759,0.05135400312442108,212,379,0.3402133206335601,0.3631119794003196,-0.022898658766759502
hard,rumodernbert,numeric_weight_state,one_missing,1623,0.29081947011706716,18,0.41489585561017644,0.3934886204855922,-0.021407235124584256,0.42598958870856424,0.3849014897372864,-0.04108809897127785,0.3290203327171904,0.34688847812692547,63,92,-29,-0.017868145409735057,546,928,0.789529647765921,0.7623239442841104,0.027205703481810763,479,802,0.3430242506889421,0.36409562750848884,-0.02107137681954677
hard,rumodernbert,numeric_dimensions_state,both_missing,1866,0.25562700964630225,17,0.4146140721463243,0.4006929370247453,-0.013921135121578998,0.4242194667938164,0.3940616802257048,-0.030157786568111578,0.2845659163987138,0.2947481243301179,71,90,-19,-0.010182207931404072,630,1093,0.6771651463533208,0.6564405476517109,0.02072459870160992,563,969,0.3111084128662168,0.3284372480922815,-0.01732883522606467
hard,rumodernbert,numeric_dimensions_state,conflict,952,0.23844537815126052,18,0.43307167993168666,0.40543108188036947,-0.02764059805131719,0.5105235114875593,0.47772387418158363,-0.032799637305975626,0.23109243697478993,0.24684873949579833,18,33,-15,-0.015756302521008403,252,434,0.6270041511702089,0.5902427712743759,0.036761379895832946,207,356,0.24751800707603436,0.26357234100816807,-0.016054333932133732
hard,rumodernbert,numeric_dimensions_state,match,1170,0.22905982905982905,16,0.410217566306535,0.37093550967242783,-0.039282056634107165,0.37893618921476235,0.3622338314561995,-0.01670235775856288,0.29914529914529914,0.32735042735042735,37,70,-33,-0.028205128205128206,349,669,0.72046538837396,0.676977965399557,0.04348742297440301,311,561,0.31182991626296086,0.33201333571884095,-0.020183419455880095
hard,rumodernbert,numeric_dimensions_state,one_missing,1826,0.2787513691128149,18,0.40671384835589974,0.3644468018650919,-0.04226704649080787,0.4402861166823974,0.39547614405052434,-0.044809972631873085,0.3017524644030668,0.3253012048192771,70,113,-43,-0.023548740416210297,617,1059,0.730156505380784,0.7170353373994478,0.013121167981336185,550,922,0.3266226583335338,0.3530103907663044,-0.02638773243277061
hard,rumodernbert,numeric_pack_count_state,both_missing,1750,0.22857142857142856,17,0.4119756507132051,0.3887301015572553,-0.023245549155949785,0.4265567065125097,0.3799344363662239,-0.04662227014628578,0.25485714285714284,0.28,57,101,-44,-0.025142857142857144,541,1012,0.6206403395842686,0.6115246132271016,0.009115726357167016,479,886,0.28633849088323354,0.3089816337854136,-0.022643142902180054
hard,rumodernbert,numeric_pack_count_state,conflict,407,0.24324324324324326,17,0.5326028532087036,0.5176234661668279,-0.014979387041875736,0.37044915311812915,0.34614305343947205,-0.0243060996786571,0.3071253071253071,0.32923832923832924,14,23,-9,-0.022113022113022112,127,234,0.7678345903589823,0.7270144926422762,0.04082009771670587,107,199,0.31126825598945795,0.33513113721823024,-0.023862881228772247
hard,rumodernbert,numeric_pack_count_state,match,1450,0.28551724137931034,17,0.46252587490792374,0.426077383648588,-0.03644849125933575,0.5047656107312685,0.4920507830598184,-0.012714827671450046,0.2889655172413793,0.29379310344827586,55,62,-7,-0.004827586206896552,481,817,0.7248284561229499,0.667019753533648,0.05780870258930187,423,688,0.3118453023178154,0.32555221811779933,-0.013706915799983985
