split,route_expert,oracle_policy,score_mode,route_budget,pairs,routed_pairs,route_coverage,positive_benefit_pairs,baseline_macro_ap,macro_ap,macro_ap_gain,gain_per_route_coverage,baseline_overall_ap,overall_ap,ap_category_count,routed_minilm,routed_rumodernbert,selection_uses_label
iid,minilm,global_directional,mean_normalized_rank,0.1,12000,1200,0.1,6039,0.7822219461825138,0.7963379135923464,0.014115967409832564,0.14115967409832564,0.8366439668804049,0.8462172069264846,18,1200,0,True
iid,minilm,global_directional,mean_normalized_rank,0.15,12000,1800,0.15,6039,0.7822219461825138,0.8026407971114027,0.020418850928888843,0.13612567285925897,0.8366439668804049,0.8510141763475879,18,1800,0,True
iid,minilm,global_directional,mean_normalized_rank,0.2,12000,2400,0.2,6039,0.7822219461825138,0.8099579995663486,0.02773605338383478,0.1386802669191739,0.8366439668804049,0.8557093587560102,18,2400,0,True
iid,minilm,global_directional,mean_normalized_rank,0.3,12000,3600,0.3,6039,0.7822219461825138,0.8205989921743018,0.03837704599178793,0.1279234866392931,0.8366439668804049,0.8639370861166373,18,3600,0,True
iid,minilm,global_directional,mean_normalized_rank,0.4,12000,4800,0.4,6039,0.7822219461825138,0.8268783085627783,0.04465636238026449,0.11164090595066123,0.8366439668804049,0.869002090143767,18,4800,0,True
iid,minilm,category_balanced_directional,mean_normalized_rank,0.05,12000,593,0.049416666666666664,6039,0.7822219461825138,0.7890785806786937,0.006856634496179903,0.13875145692100985,0.8366439668804049,0.8419733043276348,18,593,0,True
iid,minilm,category_balanced_directional,mean_normalized_rank,0.1,12000,1192,0.09933333333333333,6039,0.7822219461825138,0.7965667514131012,0.014344805230587343,0.14441079091195314,0.8366439668804049,0.8471686772596704,18,1192,0,True
iid,minilm,category_balanced_directional,mean_normalized_rank,0.15,12000,1793,0.14941666666666667,6039,0.7822219461825138,0.8036646889445687,0.021442742762054823,0.14350971173712096,0.8366439668804049,0.8522963633568973,18,1793,0,True
iid,minilm,category_balanced_directional,mean_normalized_rank,0.2,12000,2391,0.19925,6039,0.7822219461825138,0.8104068321708195,0.028184885988305708,0.1414548857631403,0.8366439668804049,0.8573255324665957,18,2391,0,True
iid,minilm,category_balanced_directional,mean_normalized_rank,0.3,12000,3589,0.2990833333333333,6039,0.7822219461825138,0.8189150573951212,0.03669311121260732,0.12268524228233153,0.8366439668804049,0.8639545895953348,18,3589,0,True
iid,minilm,category_balanced_directional,mean_normalized_rank,0.4,12000,4718,0.39316666666666666,6039,0.7822219461825138,0.8257478215504119,0.04352587536789809,0.11070591445840973,0.8366439668804049,0.8686525318467905,18,4718,0,True
iid,rumodernbert,global_directional,mean_normalized_rank,0.05,12000,600,0.05,5978,0.7822219461825138,0.7904427513642814,0.008220805181767599,0.16441610363535197,0.8366439668804049,0.8421695326516734,18,0,600,True
iid,rumodernbert,global_directional,mean_normalized_rank,0.1,12000,1200,0.1,5978,0.7822219461825138,0.797396870174458,0.0151749239919442,0.151749239919442,0.8366439668804049,0.8466174860498148,18,0,1200,True
iid,rumodernbert,global_directional,mean_normalized_rank,0.15,12000,1800,0.15,5978,0.7822219461825138,0.8042680402413853,0.02204609405887148,0.14697396039247654,0.8366439668804049,0.851779511894117,18,0,1800,True
iid,rumodernbert,global_directional,mean_normalized_rank,0.2,12000,2400,0.2,5978,0.7822219461825138,0.8112601835079195,0.02903823732540567,0.14519118662702835,0.8366439668804049,0.8561247793455101,18,0,2400,True
iid,rumodernbert,global_directional,mean_normalized_rank,0.3,12000,3600,0.3,5978,0.7822219461825138,0.8210882560700236,0.03886630988750972,0.12955436629169909,0.8366439668804049,0.8633596554603682,18,0,3600,True
iid,rumodernbert,global_directional,mean_normalized_rank,0.4,12000,4800,0.4,5978,0.7822219461825138,0.8263942010254736,0.044172254842959724,0.11043063710739931,0.8366439668804049,0.867894418461205,18,0,4800,True
iid,rumodernbert,category_balanced_directional,mean_normalized_rank,0.05,12000,593,0.049416666666666664,5978,0.7822219461825138,0.790364165438469,0.008142219255955152,0.1647666628523808,0.8366439668804049,0.8433966562004811,18,0,593,True
iid,rumodernbert,category_balanced_directional,mean_normalized_rank,0.1,12000,1192,0.09933333333333333,5978,0.7822219461825138,0.7980045809218388,0.015782634739324952,0.1588855846240767,0.8366439668804049,0.8489406885489272,18,0,1192,True
iid,rumodernbert,category_balanced_directional,mean_normalized_rank,0.15,12000,1793,0.14941666666666667,5978,0.7822219461825138,0.8056449907964178,0.023423044613903987,0.15676326568145446,0.8366439668804049,0.8540730724573683,18,0,1793,True
iid,rumodernbert,category_balanced_directional,mean_normalized_rank,0.2,12000,2391,0.19925,5978,0.7822219461825138,0.8107876361934127,0.028565690010898814,0.14336607282759756,0.8366439668804049,0.8576103413525535,18,0,2391,True
iid,rumodernbert,category_balanced_directional,mean_normalized_rank,0.3,12000,3593,0.29941666666666666,5978,0.7822219461825138,0.8190557556537454,0.036833809471231604,0.1230185676745837,0.8366439668804049,0.8635499186204921,18,0,3593,True
iid,rumodernbert,category_balanced_directional,mean_normalized_rank,0.4,12000,4792,0.3993333333333333,5978,0.7822219461825138,0.8247629928275563,0.042541046645042435,0.10653016689075735,0.8366439668804049,0.867634241706123,18,0,4792,True
iid,best_expert,global_directional,mean_normalized_rank,0.05,12000,600,0.05,8323,0.7822219461825138,0.7906083973983896,0.008386451215875779,0.16772902431751557,0.8366439668804049,0.8422760837323973,18,310,290,True
iid,best_expert,global_directional,mean_normalized_rank,0.1,12000,1200,0.1,8323,0.7822219461825138,0.7971105214638777,0.014888575281363892,0.14888575281363892,0.8366439668804049,0.8468541142810455,18,616,584,True
iid,best_expert,global_directional,mean_normalized_rank,0.15,12000,1800,0.15,8323,0.7822219461825138,0.8050050700277165,0.022783123845202646,0.15188749230135098,0.8366439668804049,0.8519569571377387,18,926,874,True
iid,best_expert,global_directional,mean_normalized_rank,0.2,12000,2400,0.2,8323,0.7822219461825138,0.8131593779874204,0.0309374318049066,0.154687159024533,0.8366439668804049,0.8573063852239232,18,1241,1159,True
iid,best_expert,global_directional,mean_normalized_rank,0.3,12000,3600,0.3,8323,0.7822219461825138,0.8277028096937272,0.04548086351121339,0.1516028783707113,0.8366439668804049,0.8672985648294519,18,1860,1740,True
iid,best_expert,global_directional,mean_normalized_rank,0.4,12000,4800,0.4,8323,0.7822219461825138,0.8395510457963733,0.05732909961385946,0.14332274903464864,0.8366439668804049,0.8763108877956981,18,2434,2366,True
iid,best_expert,category_balanced_directional,mean_normalized_rank,0.05,12000,593,0.049416666666666664,8323,0.7822219461825138,0.790158641569576,0.00793669538706221,0.16060766381913408,0.8366439668804049,0.843179653446644,18,320,273,True
iid,best_expert,category_balanced_directional,mean_normalized_rank,0.1,12000,1192,0.09933333333333333,8323,0.7822219461825138,0.7977678839464379,0.0155459377639241,0.15650272916702115,0.8366439668804049,0.8486008637872975,18,633,559,True
iid,best_expert,category_balanced_directional,mean_normalized_rank,0.15,12000,1793,0.14941666666666667,8323,0.7822219461825138,0.8059848934349501,0.023762947252436217,0.15903812996610964,0.8366439668804049,0.854290810869315,18,958,835,True
iid,best_expert,category_balanced_directional,mean_normalized_rank,0.2,12000,2391,0.19925,8323,0.7822219461825138,0.8137361612256241,0.03151421504311025,0.15816419093154455,0.8366439668804049,0.8598693882375172,18,1256,1135,True
iid,best_expert,category_balanced_directional,mean_normalized_rank,0.3,12000,3593,0.29941666666666666,8323,0.7822219461825138,0.8267445977239481,0.04452265154143431,0.1486979734197639,0.8366439668804049,0.869383240297921,18,1862,1731,True
iid,best_expert,category_balanced_directional,mean_normalized_rank,0.4,12000,4792,0.3993333333333333,8323,0.7822219461825138,0.8366415652688352,0.054419619086321314,0.1362761746735926,0.8366439668804049,0.8760338585419754,18,2451,2341,True
hard,minilm,global_directional,replace,0.05,5814,290,0.04987960096319229,2979,0.3759746515593398,0.402036205650982,0.026061554091642236,0.5224892258234758,0.42671110574515686,0.45488777272957404,18,290,0,True
hard,minilm,global_directional,replace,0.1,5814,581,0.0999312005503956,2979,0.3759746515593398,0.42141928143574153,0.04544462987640174,0.4547591705703954,0.42671110574515686,0.4737995978007129,18,581,0,True
hard,minilm,global_directional,replace,0.15,5814,872,0.1499828001375989,2979,0.3759746515593398,0.43443792452489205,0.05846327296555226,0.38979984979555143,0.42671110574515686,0.48798511610737183,18,872,0,True
hard,minilm,global_directional,replace,0.2,5814,1162,0.1998624011007912,2979,0.3759746515593398,0.4443022809657999,0.06832762940646009,0.34187335401820906,0.42671110574515686,0.4987741461326174,18,1162,0,True
hard,minilm,global_directional,replace,0.3,5814,1744,0.2999656002751978,2979,0.3759746515593398,0.45956303359355616,0.08358838203421637,0.27865989285948045,0.42671110574515686,0.517238144579573,18,1744,0,True
hard,minilm,global_directional,replace,0.4,5814,2325,0.39989680082559337,2979,0.3759746515593398,0.464353983446389,0.08837933188704922,0.22100534864142116,0.42671110574515686,0.525771231934902,18,2325,0,True
hard,minilm,category_balanced_directional,replace,0.05,5814,281,0.048331613347093225,2979,0.3759746515593398,0.40063327046914665,0.024658618909806862,0.5101964780840466,0.42671110574515686,0.4519925318906195,18,281,0,True
hard,minilm,category_balanced_directional,replace,0.1,5814,572,0.09838321293429653,2979,0.3759746515593398,0.42135752982573704,0.04538287826639725,0.4612868081133455,0.42671110574515686,0.47128256292654963,18,572,0,True
hard,minilm,category_balanced_directional,replace,0.15,5814,864,0.14860681114551083,2979,0.3759746515593398,0.4360584848127503,0.06008383325341049,0.40431412793440813,0.42671110574515686,0.4854834433170139,18,864,0,True
hard,minilm,category_balanced_directional,replace,0.2,5814,1155,0.19865841073271415,2979,0.3759746515593398,0.44585944669862815,0.06988479513928836,0.35178372202582037,0.42671110574515686,0.49765903075623097,18,1155,0,True
hard,minilm,category_balanced_directional,replace,0.3,5814,1737,0.29876160990712075,2979,0.3759746515593398,0.4570475367102578,0.08107288515091798,0.27136312853623323,0.42671110574515686,0.5138637058881063,18,1737,0,True
hard,minilm,category_balanced_directional,replace,0.4,5814,2306,0.39662882696938423,2979,0.3759746515593398,0.46363565681672003,0.08766100525738024,0.22101521446938802,0.42671110574515686,0.5234161809242293,18,2306,0,True
hard,rumodernbert,global_directional,replace,0.05,5814,290,0.04987960096319229,2015,0.3759746515593398,0.4006654818502859,0.024690830290946097,0.4950085769364159,0.42671110574515686,0.45373916622273686,18,0,290,True
hard,rumodernbert,global_directional,replace,0.1,5814,581,0.0999312005503956,2015,0.3759746515593398,0.4184186420111878,0.04244399045184799,0.42473211787787296,0.42671110574515686,0.4724646451510922,18,0,581,True
hard,rumodernbert,global_directional,replace,0.15,5814,872,0.1499828001375989,2015,0.3759746515593398,0.43432245166562544,0.05834780010628565,0.3890299424517715,0.42671110574515686,0.48857523728694413,18,0,872,True
hard,rumodernbert,global_directional,replace,0.2,5814,1162,0.1998624011007912,2015,0.3759746515593398,0.4487163255891537,0.07274167402981391,0.3639587717808417,0.42671110574515686,0.5041707713931282,18,0,1162,True
hard,rumodernbert,global_directional,replace,0.3,5814,1744,0.2999656002751978,2015,0.3759746515593398,0.46416487269904305,0.08819022113970326,0.2940011156572447,0.42671110574515686,0.5274394647584622,18,0,1744,True
hard,rumodernbert,global_directional,replace,0.4,5814,2015,0.34657722738218094,2015,0.3759746515593398,0.4651731948557765,0.08919854329643673,0.2573698911788998,0.42671110574515686,0.5287392687833951,18,0,2015,True
hard,rumodernbert,category_balanced_directional,replace,0.05,5814,281,0.048331613347093225,2015,0.3759746515593398,0.40031114014114366,0.024336488581803872,0.5035314754968246,0.42671110574515686,0.45273231570188766,18,0,281,True
hard,rumodernbert,category_balanced_directional,replace,0.1,5814,572,0.09838321293429653,2015,0.3759746515593398,0.4216220606520348,0.04564740909269499,0.46397558822539975,0.42671110574515686,0.47135439297522047,18,0,572,True
hard,rumodernbert,category_balanced_directional,replace,0.15,5814,864,0.14860681114551083,2015,0.3759746515593398,0.43432735833632324,0.058352706776983454,0.3926650893534512,0.42671110574515686,0.4861647504345358,18,0,864,True
hard,rumodernbert,category_balanced_directional,replace,0.2,5814,1155,0.19865841073271415,2015,0.3759746515593398,0.4478395799499075,0.07186492839056768,0.36175124992446794,0.42671110574515686,0.5007395274020401,18,0,1155,True
hard,rumodernbert,category_balanced_directional,replace,0.3,5814,1695,0.2915376676986584,2015,0.3759746515593398,0.4607244621008248,0.084749810541485,0.29069935014052734,0.42671110574515686,0.5203253248846075,18,0,1695,True
hard,rumodernbert,category_balanced_directional,replace,0.4,5814,1987,0.3417612659098727,2015,0.3759746515593398,0.4651614195162095,0.0891867679568697,0.26096218867702087,0.42671110574515686,0.528703784173607,18,0,1987,True
hard,best_expert,global_directional,replace,0.05,5814,290,0.04987960096319229,3678,0.3759746515593398,0.4057810453397927,0.02980639378045291,0.5975668049639766,0.42671110574515686,0.46018821232140195,18,200,90,True
hard,best_expert,global_directional,replace,0.1,5814,581,0.0999312005503956,3678,0.3759746515593398,0.43058380570831933,0.054609154148979544,0.5464675081276541,0.42671110574515686,0.4835963002777835,18,355,226,True
hard,best_expert,global_directional,replace,0.15,5814,872,0.1499828001375989,3678,0.3759746515593398,0.451677628905654,0.0757029773463142,0.5047443925360904,0.42671110574515686,0.5040787604281134,18,507,365,True
hard,best_expert,global_directional,replace,0.2,5814,1162,0.1998624011007912,3678,0.3759746515593398,0.46905296287620146,0.09307831131686167,0.4657119638521805,0.42671110574515686,0.5223684914895709,18,672,490,True
hard,best_expert,global_directional,replace,0.3,5814,1744,0.2999656002751978,3678,0.3759746515593398,0.49809535677136907,0.12212070521202928,0.40711569960019395,0.42671110574515686,0.5518961643184558,18,999,745,True
hard,best_expert,global_directional,replace,0.4,5814,2325,0.39989680082559337,3678,0.3759746515593398,0.5162758203607062,0.1403011688013664,0.35084343888651365,0.42671110574515686,0.576402294805408,18,1338,987,True
hard,best_expert,category_balanced_directional,replace,0.05,5814,281,0.048331613347093225,3678,0.3759746515593398,0.40485532978344785,0.02888067822410806,0.597552538060371,0.42671110574515686,0.45700861592653164,18,187,94,True
hard,best_expert,category_balanced_directional,replace,0.1,5814,572,0.09838321293429653,3678,0.3759746515593398,0.43034755352919585,0.05437290196985606,0.5526644266656349,0.42671110574515686,0.48010330327545353,18,348,224,True
hard,best_expert,category_balanced_directional,replace,0.15,5814,864,0.14860681114551083,3678,0.3759746515593398,0.45305351270260324,0.07707886114326346,0.518676503109877,0.42671110574515686,0.499956338035484,18,506,358,True
hard,best_expert,category_balanced_directional,replace,0.2,5814,1155,0.19865841073271415,3678,0.3759746515593398,0.4705409064421636,0.09456625488282383,0.4760244206828898,0.42671110574515686,0.5174205765614044,18,662,493,True
hard,best_expert,category_balanced_directional,replace,0.3,5814,1737,0.29876160990712075,3678,0.3759746515593398,0.496307275778589,0.12033262421924923,0.40277137432971505,0.42671110574515686,0.5459345282844856,18,1014,723,True
hard,best_expert,category_balanced_directional,replace,0.4,5814,2318,0.39869281045751637,3678,0.3759746515593398,0.5127470111414882,0.13677235958214845,0.34305198386997887,0.42671110574515686,0.567173460033931,18,1377,941,True
hard,minilm,global_directional,blend_specialist_25,0.05,5814,290,0.04987960096319229,2979,0.3759746515593398,0.3838651097582357,0.007890458198895889,0.15819008264958861,0.42671110574515686,0.43532438640630366,18,290,0,True
hard,minilm,global_directional,blend_specialist_25,0.1,5814,581,0.0999312005503956,2979,0.3759746515593398,0.3890778838204894,0.013103232261149622,0.13112253419332856,0.42671110574515686,0.44094366165974375,18,581,0,True
hard,minilm,global_directional,blend_specialist_25,0.15,5814,872,0.1499828001375989,2979,0.3759746515593398,0.39227113158143534,0.01629648002209555,0.10865565922988936,0.42671110574515686,0.4449707361238946,18,872,0,True
hard,minilm,global_directional,blend_specialist_25,0.2,5814,1162,0.1998624011007912,2979,0.3759746515593398,0.3950684492826719,0.019093797723332084,0.09553471597543264,0.42671110574515686,0.44787188380846177,18,1162,0,True
hard,minilm,global_directional,blend_specialist_25,0.3,5814,1744,0.2999656002751978,2979,0.3759746515593398,0.3986434058837232,0.022668754324383422,0.07557117984057639,0.42671110574515686,0.45257371273409486,18,1744,0,True
hard,minilm,global_directional,blend_specialist_25,0.4,5814,2325,0.39989680082559337,2979,0.3759746515593398,0.3999287026218521,0.023954051062512305,0.05990058188277271,0.42671110574515686,0.4543663392945531,18,2325,0,True
hard,minilm,category_balanced_directional,blend_specialist_25,0.05,5814,281,0.048331613347093225,2979,0.3759746515593398,0.38358338687462484,0.007608735315285053,0.15742771218173415,0.42671110574515686,0.4346673036215043,18,281,0,True
hard,minilm,category_balanced_directional,blend_specialist_25,0.1,5814,572,0.09838321293429653,2979,0.3759746515593398,0.3888501496190943,0.01287549805975452,0.13087088412484751,0.42671110574515686,0.44018733329613213,18,572,0,True
hard,minilm,category_balanced_directional,blend_specialist_25,0.15,5814,864,0.14860681114551083,2979,0.3759746515593398,0.3923600416557551,0.01638539009641532,0.11026002085712809,0.42671110574515686,0.44424870822040385,18,864,0,True
hard,minilm,category_balanced_directional,blend_specialist_25,0.2,5814,1155,0.19865841073271415,2979,0.3759746515593398,0.39498610874441487,0.019011457185075076,0.09569923123292337,0.42671110574515686,0.4477431575457166,18,1155,0,True
hard,minilm,category_balanced_directional,blend_specialist_25,0.3,5814,1737,0.29876160990712075,2979,0.3759746515593398,0.3978673959073902,0.021892744348050386,0.07327830491627227,0.42671110574515686,0.4518892404619531,18,1737,0,True
hard,minilm,category_balanced_directional,blend_specialist_25,0.4,5814,2306,0.39662882696938423,2979,0.3759746515593398,0.3996708960224581,0.0236962444631183,0.059744130662866345,0.42671110574515686,0.45399850085700116,18,2306,0,True
hard,rumodernbert,global_directional,blend_specialist_25,0.05,5814,290,0.04987960096319229,2015,0.3759746515593398,0.38353593446751066,0.007561282908170874,0.15159068561415678,0.42671110574515686,0.4348320349723861,18,0,290,True
hard,rumodernbert,global_directional,blend_specialist_25,0.1,5814,581,0.0999312005503956,2015,0.3759746515593398,0.38896523779866593,0.01299058623932614,0.12999529844310184,0.42671110574515686,0.44074621182671625,18,0,581,True
hard,rumodernbert,global_directional,blend_specialist_25,0.15,5814,872,0.1499828001375989,2015,0.3759746515593398,0.3927393376114442,0.016764686052104405,0.11177739071896216,0.42671110574515686,0.44569061055558806,18,0,872,True
hard,rumodernbert,global_directional,blend_specialist_25,0.2,5814,1162,0.1998624011007912,2015,0.3759746515593398,0.39690264280011445,0.020927991240774657,0.10471199748181054,0.42671110574515686,0.45034178383934825,18,0,1162,True
hard,rumodernbert,global_directional,blend_specialist_25,0.3,5814,1744,0.2999656002751978,2015,0.3759746515593398,0.4010072277738228,0.025032576214483016,0.0834514897425483,0.42671110574515686,0.4557045317804788,18,0,1744,True
hard,rumodernbert,global_directional,blend_specialist_25,0.4,5814,2015,0.34657722738218094,2015,0.3759746515593398,0.4012652886439008,0.02529063708456103,0.07297258759783515,0.42671110574515686,0.455980542293431,18,0,2015,True
hard,rumodernbert,category_balanced_directional,blend_specialist_25,0.05,5814,281,0.048331613347093225,2015,0.3759746515593398,0.3836661313881286,0.007691479828788816,0.15913972855721772,0.42671110574515686,0.4346855420961451,18,0,281,True
hard,rumodernbert,category_balanced_directional,blend_specialist_25,0.1,5814,572,0.09838321293429653,2015,0.3759746515593398,0.3888315659056366,0.012856914346296822,0.13068199302337363,0.42671110574515686,0.44036439755365525,18,0,572,True
hard,rumodernbert,category_balanced_directional,blend_specialist_25,0.15,5814,864,0.14860681114551083,2015,0.3759746515593398,0.3929728904096196,0.01699823885027979,0.1143839822633411,0.42671110574515686,0.44503694676326894,18,0,864,True
hard,rumodernbert,category_balanced_directional,blend_specialist_25,0.2,5814,1155,0.19865841073271415,2015,0.3759746515593398,0.39668289592005684,0.020708244360717054,0.10424046122355753,0.42671110574515686,0.4494072253012493,18,0,1155,True
hard,rumodernbert,category_balanced_directional,blend_specialist_25,0.3,5814,1695,0.2915376676986584,2015,0.3759746515593398,0.4001109591805978,0.024136307621258013,0.08278967109734164,0.42671110574515686,0.45441289825383585,18,0,1695,True
hard,rumodernbert,category_balanced_directional,blend_specialist_25,0.4,5814,1987,0.3417612659098727,2015,0.3759746515593398,0.40126326928159983,0.025288617722260043,0.07399497908264716,0.42671110574515686,0.4559714869008183,18,0,1987,True
hard,best_expert,global_directional,blend_specialist_25,0.05,5814,290,0.04987960096319229,3678,0.3759746515593398,0.38519304370546625,0.009218392146126464,0.18481286875027333,0.42671110574515686,0.43688275621212286,18,200,90,True
hard,best_expert,global_directional,blend_specialist_25,0.1,5814,581,0.0999312005503956,3678,0.3759746515593398,0.39208633885855204,0.01611168729921225,0.16122779682895014,0.42671110574515686,0.44377090394608565,18,355,226,True
hard,best_expert,global_directional,blend_specialist_25,0.15,5814,872,0.1499828001375989,3678,0.3759746515593398,0.3972042507035975,0.021229599144257705,0.14154689154210354,0.42671110574515686,0.44979158158611254,18,507,365,True
hard,best_expert,global_directional,blend_specialist_25,0.2,5814,1162,0.1998624011007912,3678,0.3759746515593398,0.40171302925388797,0.025738377694548176,0.128780488740192,0.42671110574515686,0.45519323995671246,18,672,490,True
hard,best_expert,global_directional,blend_specialist_25,0.3,5814,1744,0.2999656002751978,3678,0.3759746515593398,0.40947774154908184,0.03350308998974205,0.1116897736240598,0.42671110574515686,0.463162646184474,18,999,745,True
hard,best_expert,global_directional,blend_specialist_25,0.4,5814,2325,0.39989680082559337,3678,0.3759746515593398,0.4140028304530261,0.038028178893686315,0.09509498154317947,0.42671110574515686,0.4693769758292951,18,1338,987,True
hard,best_expert,category_balanced_directional,blend_specialist_25,0.05,5814,281,0.048331613347093225,3678,0.3759746515593398,0.3849623471482714,0.008987695588931588,0.18595894004999378,0.42671110574515686,0.4362060018224005,18,187,94,True
hard,best_expert,category_balanced_directional,blend_specialist_25,0.1,5814,572,0.09838321293429653,3678,0.3759746515593398,0.39184145712277096,0.015866805563431174,0.16127553766746303,0.42671110574515686,0.44288394320629687,18,348,224,True
hard,best_expert,category_balanced_directional,blend_specialist_25,0.15,5814,864,0.14860681114551083,3678,0.3759746515593398,0.39657740954991333,0.02060275799057354,0.13863939231156777,0.42671110574515686,0.44856052329518536,18,506,358,True
hard,best_expert,category_balanced_directional,blend_specialist_25,0.2,5814,1155,0.19865841073271415,3678,0.3759746515593398,0.40158223544507105,0.025607583885731255,0.12890259109233032,0.42671110574515686,0.45365215107193924,18,662,493,True
hard,best_expert,category_balanced_directional,blend_specialist_25,0.3,5814,1737,0.29876160990712075,3678,0.3759746515593398,0.40871511251802983,0.03274046095869004,0.10958724237986407,0.42671110574515686,0.4617692410363168,18,1014,723,True
hard,best_expert,category_balanced_directional,blend_specialist_25,0.4,5814,2318,0.39869281045751637,3678,0.3759746515593398,0.4126126441195583,0.03663799256021849,0.09189529281497424,0.42671110574515686,0.46692338806716055,18,1377,941,True
hard,minilm,global_directional,blend_50_50,0.05,5814,290,0.04987960096319229,2979,0.3759746515593398,0.39015430509282434,0.014179653533484549,0.2842776056678592,0.42671110574515686,0.4419895706103686,18,290,0,True
hard,minilm,global_directional,blend_50_50,0.1,5814,581,0.0999312005503956,2979,0.3759746515593398,0.4004665213806827,0.024491869821342938,0.24508731693853328,0.42671110574515686,0.4520234738342594,18,581,0,True
hard,minilm,global_directional,blend_50_50,0.15,5814,872,0.1499828001375989,2979,0.3759746515593398,0.4066444158549876,0.030669764295647828,0.20448854313634915,0.42671110574515686,0.4595481953173939,18,872,0,True
hard,minilm,global_directional,blend_50_50,0.2,5814,1162,0.1998624011007912,2979,0.3759746515593398,0.41226515667889996,0.03629050511956017,0.18157744988392668,0.42671110574515686,0.46502861606731294,18,1162,0,True
hard,minilm,global_directional,blend_50_50,0.3,5814,1744,0.2999656002751978,2979,0.3759746515593398,0.41969528606879614,0.043720634509456346,0.14575216114563028,0.42671110574515686,0.47427336693198197,18,1744,0,True
hard,minilm,global_directional,blend_50_50,0.4,5814,2325,0.39989680082559337,2979,0.3759746515593398,0.421718415538469,0.045743763979129215,0.11438892205361603,0.42671110574515686,0.4777098408779113,18,2325,0,True
hard,minilm,category_balanced_directional,blend_50_50,0.05,5814,281,0.048331613347093225,2979,0.3759746515593398,0.3896235113331678,0.013648859773828015,0.28240025169051985,0.42671110574515686,0.4407001409439769,18,281,0,True
hard,minilm,category_balanced_directional,blend_50_50,0.1,5814,572,0.09838321293429653,2979,0.3759746515593398,0.40025859619146575,0.024283944632125964,0.24683016449507056,0.42671110574515686,0.45069408984762216,18,572,0,True
hard,minilm,category_balanced_directional,blend_50_50,0.15,5814,864,0.14860681114551083,2979,0.3759746515593398,0.40709842907995736,0.031123777520617568,0.20943708623248905,0.42671110574515686,0.45823059084400153,18,864,0,True
hard,minilm,category_balanced_directional,blend_50_50,0.2,5814,1155,0.19865841073271415,2979,0.3759746515593398,0.41255407792508436,0.03657942636574457,0.1841322812904233,0.42671110574515686,0.4645921892979381,18,1155,0,True
hard,minilm,category_balanced_directional,blend_50_50,0.3,5814,1737,0.29876160990712075,2979,0.3759746515593398,0.41817586497627807,0.04220121341693828,0.1412538024214618,0.42671110574515686,0.4727100995250412,18,1737,0,True
hard,minilm,category_balanced_directional,blend_50_50,0.4,5814,2306,0.39662882696938423,2979,0.3759746515593398,0.4215116254839578,0.04553697392461803,0.11481004613951831,0.42671110574515686,0.47709882718489616,18,2306,0,True
hard,rumodernbert,global_directional,blend_50_50,0.05,5814,290,0.04987960096319229,2015,0.3759746515593398,0.38897095826557204,0.012996306706232252,0.26055354203460107,0.42671110574515686,0.4410718281954997,18,0,290,True
hard,rumodernbert,global_directional,blend_50_50,0.1,5814,581,0.0999312005503956,2015,0.3759746515593398,0.39861893698830286,0.022644285428963074,0.2265987529844945,0.42671110574515686,0.4516166919569369,18,0,581,True
hard,rumodernbert,global_directional,blend_50_50,0.15,5814,872,0.1499828001375989,2015,0.3759746515593398,0.4062560308142495,0.0302813792549097,0.20189901260096904,0.42671110574515686,0.46058193677120624,18,0,872,True
hard,rumodernbert,global_directional,blend_50_50,0.2,5814,1162,0.1998624011007912,2015,0.3759746515593398,0.41478425936824836,0.038809607808908575,0.19418163494061483,0.42671110574515686,0.46916116755928106,18,0,1162,True
hard,rumodernbert,global_directional,blend_50_50,0.3,5814,1744,0.2999656002751978,2015,0.3759746515593398,0.42279496047177684,0.04682030891243705,0.15608559404639277,0.42671110574515686,0.4816907820954209,18,0,1744,True
